ID,tbv_m
8471,2.152631
8476,-3.536852
8503,-5.086174
8517,-3.368131
8589,0.8872461
8618,-0.5427169
8629,-2.146735
8641,-5.698624
8675,-7.87432
8707,-2.600359
8740,-4.956432
8803,-7.841376
8807,-4.369467
8812,-2.103873
8834,-1.831877
8936,0.07860122
8974,-5.856155
8977,-7.36542
8978,-1.476303
8992,2.038461
9006,-1.6843
9056,3.376301
9068,-1.742515
9092,-1.079639
9094,-8.884118
9130,-6.167196
9191,-1.418739
9195,3.839933
9206,6.733209
9237,3.702688
9302,-3.847603
9322,2.584778
9340,1.942178
9341,-8.331618
9351,4.749245
9381,-1.399318
9399,-0.3431108
9505,1.543486
9514,-3.819165
9527,-7.511917
9566,4.40244
9577,-4.785921
9578,-7.319654
9581,1.147714
9582,-0.9875823
9587,-5.035909
9624,-4.123439
9647,-2.153723
9650,-3.606757
9658,-2.778791
9695,0.03637309
9741,-1.099678
9746,0.3668789
9776,-2.39052
9851,-0.1505685
9868,3.881361
9880,-1.679231
9882,0.1065663
9916,-8.738683
9920,-4.297962
9936,2.2765
9955,-1.505044
9956,0.7989511
10012,-0.4477416
10033,-1.207619
10039,-1.110523
10046,-2.3536
10063,-3.117793
10064,-0.8982831
10097,-1.218938
10131,-5.197303
10145,-0.5620081
10148,-0.1915507
10155,-2.055144
10161,-4.080351
10230,-2.314949
10231,0.9240262
10238,-1.765816
10245,1.357412
10254,-3.477804
10264,0.6324519
10284,1.78855
10331,-5.930336
10353,4.10349
10372,-5.138227
10400,2.523851
10414,-2.766173
10433,3.527686
10437,-3.928612
10494,-1.195727
10506,0.2258516
10507,-1.352331
10530,0.07695376
10549,-6.443267
10576,-0.2796009
10580,2.222342
10589,-4.340402
10607,-1.319297
10644,-0.9334154
10656,-8.427747
10671,-4.900934
10686,-1.56823
10687,2.357863
10700,-2.538486
10701,-1.321223
10742,-1.076177
10743,-5.766771
10752,3.054599
10754,-7.511286
10779,2.58384
10806,5.716625
10820,-0.8483233
10837,-2.531316
10840,9.773912
10911,-5.151501
10928,-3.302981
10933,2.780755
10937,0.9719614
10968,-4.05316
10976,0.8890259
10996,0.5052741
11003,-0.6516724
11035,-2.955323
11057,-1.755866
11097,6.04425
11145,-2.863805
11152,7.626979
11169,5.852356
11173,2.188393
11179,2.264303
11205,1.988631
11210,5.785498
11280,0.8080179
11286,3.956965
11288,1.484814
11291,-1.223605
11350,-0.6165606
11364,4.301197
11404,-3.654904
11411,0.7931663
11433,5.96878
11474,-5.493102
11513,-7.262455
11536,-2.775936
11584,-3.050723
11602,-4.893108
11659,3.481967
11677,-2.847656
11713,0.7367278
11724,7.585099
11730,-3.958512
11746,4.1464
11781,9.62299
11783,0.2141162
11793,5.161174
11812,-2.581101
11836,1.279646
11883,4.876022
11925,3.213362
11933,0.2196728
11948,-0.9620634
11960,-3.890038
11965,-2.810476
11985,-1.103869
11996,0.2428716
12033,9.196885
12043,5.963066
12048,-3.374426
12077,0.5240592
12079,0.04405308
12103,-1.947723
12110,-1.107697
12150,0.9548693
12247,4.381199
12257,-0.6154754
12265,0.8383747
12268,3.555025
12280,3.885619
12321,1.224252
12345,-0.9494706
12349,-4.548834
12356,2.299452
12369,2.97335
12376,-1.080836
12383,3.381549
12388,-1.60894
12390,2.001612
12394,6.002323
12408,-2.086283
12412,2.587835
12431,3.883301
12445,-9.290951
12446,-5.835839
12452,-2.478985
12458,3.312536
12493,5.223946
12501,4.987597
12561,2.670886
12599,-2.188986
12603,-0.9427143
12610,4.890719
12612,-2.640308
12645,0.3115674
12685,4.182108
12687,0.7402553
12710,1.023301
12732,0.04333883
12766,2.401293
12767,-3.948455
12784,-2.600394
12801,3.325441
12832,-3.930359
12834,1.181664
12866,1.348239
12916,3.158204
12946,3.298399
12950,1.877301
12971,0.7816237
13005,-6.13408
13010,4.865701
13015,2.465325
13027,-0.7637931
13036,1.696146
13065,1.277485
13098,0.1126463
13128,5.268817
13161,-5.221048
13204,2.195509
13228,5.90714
13236,-0.3887866
13239,-1.08719
13304,-0.2050658
13326,5.956138
13329,1.295123
13337,1.413012
13340,2.225896
13343,-3.154446
13434,-0.1131174
13448,10.58058
13449,7.482102
13451,2.003627
13475,0.1575559
13497,0.8172387
13498,8.32951
13506,-0.7514668
13507,2.122135
13550,-2.246458
13570,1.790885
13571,9.676478
13583,0.2808188
13584,0.576506
13667,-0.4492834
13679,4.462654
13693,5.84661
13698,4.349233
13755,1.084218
13764,9.882462
13773,-2.298898
13802,7.889363
13819,7.975312
13832,0.5474761
13849,0.9085135
13867,5.395031
13875,6.06462
13876,3.807659
13890,9.878753
13909,2.097241
13912,6.778034
13932,3.313031
13949,4.099015
13962,6.741984
13963,-2.295883
14064,3.464503
14080,-1.668907
14083,6.96959
14130,3.504275
14142,7.434004
14202,-0.701173
14204,0.3369325
14207,2.992459
14210,4.917953
14227,3.39241
14257,-1.068411
14309,6.287429
14316,4.155232
14325,3.529183
14338,7.603089
14341,1.406956
14363,-0.1353171
14374,-0.6583652
14377,6.055399
14381,5.01428
14408,0.7838672
14425,-0.02289936
14431,7.992366
14434,0.437135
14445,4.508345
14459,4.980426
14467,6.962012
14493,2.625564
14536,0.1793388
14551,5.774489
14568,7.08074
14646,6.833196
14654,-1.743518
14655,-0.2532721
14680,1.79263
14705,3.104727
14722,7.150704
14729,0.9123577
14740,4.269611
14745,1.86853
14780,-2.342716
14788,3.707397
14789,1.117552
14811,5.793479
14856,-1.668014
14860,2.288179
14866,6.971243
14883,-0.1388915
14939,-3.522426
14958,0.1671054
15054,0.8298504
15069,3.260594
15075,5.458755
15103,5.412971
15117,12.0944
15136,7.483857
15149,5.438742
15197,5.705141
15214,-0.8998387
15233,7.23952
15236,3.787092
15252,6.090628
15262,3.890729
15290,9.594643
15344,4.508783
15358,6.011102
15360,3.39287
15373,14.98463
15399,10.01485
15423,0.2141975
15442,8.746114
15445,6.013036
15446,9.445477
15448,2.400292
15467,-1.567518
15469,3.002884
15470,7.215313
15482,3.770597
15517,4.207271
15524,0.471975
15538,1.344791
15583,1.883447
15591,1.916094
15597,5.420885
15601,2.684251
15608,1.893553
15617,3.052023
15630,5.131198
15718,5.665067
15724,-3.195046
15737,5.375805
15741,0.9068111
15767,10.76214
15775,6.424225
15784,4.496877
15794,2.137627
15812,6.302038
15816,2.52453
15828,3.495304
15959,8.354523
16006,2.136837
16009,6.965016
16010,11.29565
16026,8.022016
16077,8.305965
