ID,y
61,21.71919
70,24.80174
113,16.93919
142,23.2507
158,14.60059
172,23.90569
180,13.73185
192,21.9352
202,12.2551
235,17.16831
256,21.62536
281,32.92864
314,0.1614814
339,24.34084
340,31.69522
346,24.7013
368,21.90667
400,16.68838
421,14.66699
431,7.523968
465,12.24081
467,16.50703
488,16.34709
492,12.17378
508,8.265796
535,15.24271
538,23.07145
563,9.728449
611,18.69247
623,14.60402
626,11.36153
713,15.23277
717,22.27769
732,21.637
735,13.68663
739,29.90597
793,26.2062
828,11.40072
829,16.59426
860,24.91459
868,25.81297
871,2.118123
905,17.32493
916,13.98189
919,17.39591
927,17.03667
938,15.99026
950,16.50812
954,5.941043
958,8.232016
989,15.33104
1000,17.60255
1019,5.1687
1020,22.01785
1052,15.93325
1146,4.547317
1158,-1.524715
1164,25.7061
1165,25.9397
1193,-1.259499
1197,2.643199
1277,13.71583
1281,13.45427
1282,16.9917
1310,20.1754
1312,-1.666171
1324,26.59636
1339,15.62263
1342,8.076596
1404,10.7818
1415,3.524364
1458,6.337521
1471,-5.894552
1520,8.007808
1550,24.48898
1555,-2.042823
1561,21.67111
1580,4.933491
1588,-10.59365
1621,0.8631982
1642,-1.705358
1646,15.02224
1663,11.11161
1695,12.84096
1713,15.1949
1745,-4.789576
1753,1.222506
1773,2.891809
1831,-5.834914
1890,12.37218
1914,9.189936
1930,5.853323
1943,12.07335
1948,7.749029
1977,3.285752
1988,16.73577
1995,19.11227
2029,6.26782
2043,-6.354802
2105,2.212336
2119,-5.905384
2120,-5.329147
2123,10.57575
2139,9.274294
2157,7.329717
2162,3.617537
2168,14.91475
2177,5.044964
2186,3.831682
2207,3.527516
2209,-0.05109324
2248,1.346803
2260,2.599736
2310,18.26118
2318,4.273484
2329,13.44209
2339,3.691622
2372,-1.591892
2382,-0.1689936
2413,13.34775
2439,20.98099
2450,3.606076
2482,8.025921
2493,7.193084
2501,4.606489
2507,5.727193
2547,6.291557
2550,5.049256
2551,5.583898
2580,23.26083
2588,7.575273
2656,11.87613
2666,10.58197
2712,2.214664
2716,10.19137
2725,-0.4218542
2733,9.029844
2745,6.306679
2768,7.568549
2770,18.74386
2777,9.38467
2789,8.172061
2794,13.14256
2802,18.50958
2870,10.27081
2883,10.28576
2891,10.20356
2905,13.59659
2912,23.07423
2915,16.19089
2916,5.577869
2946,15.06995
2991,4.752566
3046,8.341937
3057,3.062517
3128,7.681388
3197,6.658327
3237,2.557204
3241,10.53771
3255,7.610413
3302,12.9528
3303,15.11237
3326,12.57881
3332,8.578122
3353,13.82785
3396,10.15617
3411,-0.8866625
3440,-2.565452
3483,2.2885
3517,12.1098
3533,6.334135
3579,15.9234
3599,6.588358
3609,18.14699
3611,21.05737
3613,17.82291
3628,13.89232
3632,-0.9497604
3700,9.403456
3739,1.193958
3742,7.855444
3773,0.371716
3781,15.79544
3809,11.3723
3863,16.29771
3879,14.97227
3907,4.194273
3952,13.68749
3972,7.724783
3997,14.39079
4016,4.061777
4022,6.8016
4034,11.84083
4054,14.44249
4085,19.04231
4113,6.593285
4136,0.3041533
4145,6.195166
4169,23.44617
4221,12.73656
4241,-0.02467814
4244,21.54147
4251,16.2366
4266,15.94033
4269,3.438401
4284,10.75507
4327,11.61427
4334,8.873044
4337,9.416064
4348,9.230297
4359,4.755305
4391,11.48639
