ID,y
3,13.66332
31,24.67487
53,7.640021
60,6.042471
66,32.91468
87,29.59862
93,19.64838
105,21.26675
119,22.34899
122,22.39441
184,9.240787
200,12.32243
210,16.51724
267,12.58511
303,0.8072671
313,21.52681
329,10.24824
332,29.09993
337,10.81098
348,21.69487
373,19.37302
381,21.93376
392,26.66878
429,24.14116
469,12.3106
522,21.52742
524,18.0047
543,19.29063
555,15.34042
571,35.12754
574,21.68565
578,18.1005
606,13.52852
644,16.97897
669,22.11833
704,8.932289
766,27.32563
800,14.81326
827,19.86918
833,17.58639
834,12.28618
848,17.7381
856,24.3184
923,23.55747
955,14.43181
976,20.86116
983,39.74788
1013,20.11378
1022,14.13518
1044,24.54708
1047,20.13938
1069,2.284284
1091,17.52449
1092,21.48421
1099,26.9378
1101,6.026773
1158,-1.524715
1188,9.115588
1192,-1.550285
1210,14.04039
1218,15.32205
1220,2.369889
1245,12.39359
1250,2.489496
1340,6.713482
1384,0.2888836
1390,5.175872
1400,5.310356
1449,20.4368
1473,-9.857987
1488,12.31612
1504,7.993723
1510,5.524572
1533,6.379221
1564,3.030726
1593,8.905322
1596,21.46563
1614,5.100042
1616,4.480625
1619,-1.851161
1621,0.8631982
1650,11.87987
1664,-12.62282
1683,15.4051
1702,5.139196
1762,-1.83161
1763,14.4299
1773,2.891809
1829,4.340846
1832,-6.10254
1873,3.109735
1884,14.09669
1896,8.824009
1913,6.499154
1955,-3.491775
1975,2.925243
1996,15.29415
2001,14.71807
2029,6.26782
2032,8.48247
2048,12.95625
2052,10.45163
2065,16.80492
2078,17.89918
2080,9.435792
2095,12.1072
2104,22.94278
2120,-5.329147
2128,6.597692
2175,7.367083
2177,5.044964
2180,24.80069
2190,12.57563
2203,-6.130611
2220,-1.145547
2237,10.78863
2253,6.139721
2259,6.127328
2261,7.971888
2262,7.594308
2269,-3.760359
2278,4.196307
2340,-8.651555
2346,17.71647
2368,21.33871
2374,13.13626
2392,-2.119831
2396,13.2328
2415,-0.5372233
2436,-0.0781957
2460,12.78282
2499,20.19111
2520,6.963129
2593,-0.3966897
2600,-5.410204
2670,6.91653
2696,9.943525
2738,-3.142859
2739,9.537688
2744,9.402512
2771,10.54226
2799,5.343215
2815,7.829273
2896,9.494046
2910,-1.465866
2917,16.15942
2920,1.148927
2965,-3.179685
2978,5.403047
2979,3.682644
2989,10.1531
3019,13.04413
3042,3.360182
3056,-4.787407
3058,2.174902
3103,13.28985
3116,20.8328
3125,15.7104
3170,15.33564
3179,7.056522
3187,13.22228
3189,5.215849
3216,7.421081
3220,25.47377
3226,10.74237
3305,22.6899
3334,14.03704
3339,21.61624
3351,0.5194363
3366,9.128724
3393,5.54129
3399,11.64402
3479,10.55585
3508,17.99504
3515,12.80516
3528,8.219725
3529,0.5120149
3536,10.59063
3566,14.98017
3579,15.9234
3615,14.41162
3672,14.17652
3735,6.957574
3749,8.243531
3750,3.382775
3772,4.2408
3782,15.02522
3800,-3.991415
3811,8.824132
3846,7.612248
3876,4.045432
3880,17.03243
3897,20.09719
3904,5.884746
3934,-2.779944
3959,-1.545487
3973,2.1654
3979,-2.139352
3981,-0.9723336
4020,10.43128
4116,11.91583
4117,10.85223
4152,9.035373
4157,6.136961
4163,1.747533
4237,2.918821
4241,-0.02467814
4250,0.04026221
4265,4.297119
4283,9.23512
4297,6.855868
4310,12.13305
4324,17.07745
4345,10.68026
4347,9.682031
4348,9.230297
4350,1.573544
4364,18.90271
4400,19.0678
4416,3.37907
4446,20.24318
4458,4.914186
4487,11.33406
4529,8.849464
4577,4.649317
4589,5.370019
4593,19.47766
4604,7.740841
4714,22.33401
4721,18.01084
4744,15.79379
4754,3.698253
4762,-0.7830327
4765,13.62933
4788,-0.095653
4808,7.133171
4812,10.03998
4824,8.546595
4854,11.3076
4858,15.89482
4894,-2.117769
4895,0.538864
4926,10.82176
4932,-7.044962
4942,24.01203
4979,19.59262
4987,22.86181
4988,6.675528
4991,6.796555
5000,5.229441
5029,11.35542
5041,15.5136
5055,10.85361
5062,11.05939
5064,17.36171
5108,12.84202
5126,6.927183
5174,10.79617
5179,20.90091
5193,-3.783565
5216,10.63001
5237,21.76668
5245,19.97991
5249,11.25616
5256,11.1317
5270,5.15097
5284,14.07817
5305,10.09613
5318,17.84634
5322,12.03207
5393,9.790676
5398,5.068702
5408,0.4598084
5417,9.064883
5431,6.162225
5456,14.76231
5490,21.7133
5548,24.38317
5555,11.77741
5569,9.282926
5586,11.81846
5596,25.00438
5600,20.11765
5694,14.0443
5696,20.63941
5707,2.862774
5712,11.93843
5772,22.32837
5777,18.45173
5785,18.42397
5795,26.15105
5807,13.69095
5820,15.6866
5826,21.78169
5861,12.93603
5891,18.49126
5895,7.839728
5901,10.76591
5928,15.32077
5949,21.78372
5951,5.775851
5955,14.86249
5976,10.40427
5985,4.88103
6009,9.613819
6029,16.81283
6064,10.82267
6079,4.202612
6116,4.42745
6143,11.61644
6174,19.34544
6203,-5.965705
6205,13.18203
6277,11.51518
6279,29.56245
6293,13.91072
6305,21.2424
6311,-2.348262
6322,12.23355
6339,5.845532
6364,14.52932
6389,16.08444
6393,19.68266
6406,14.6974
6472,17.82724
6480,16.71551
6500,22.3489
6527,16.78621
6531,-2.298459
6572,16.99846
6586,7.509712
6587,21.8697
6595,0.4027589
6598,30.76888
6616,18.04025
6625,1.683005
6628,18.35072
6638,9.769394
6661,11.38051
6734,11.42448
6763,13.26631
6766,22.59782
6784,23.02658
6792,6.311863
6832,5.182502
6839,20.04938
6872,25.59347
6874,2.847285
6901,14.58352
6950,8.979962
6979,16.09838
6999,8.639671
7012,10.30034
7028,12.8678
7051,5.16457
7129,14.69492
7137,18.5783
7167,14.94961
7168,23.27382
7176,13.96582
7180,7.563174
7212,14.85332
7239,20.89075
7261,20.92216
7266,15.3537
7276,24.92454
7284,19.24529
7291,-2.620648
7308,13.5146
7312,14.45965
7347,13.37199
7377,21.7632
7406,23.82424
7464,-9.415718
7473,4.568788
7475,9.293
7498,27.10654
7547,16.0607
7549,15.26895
7561,30.38066
7636,18.05242
7653,-1.67941
7656,17.24583
7663,21.32403
7667,19.92212
7685,11.88706
7708,16.89873
7719,9.616664
7759,14.11562
7761,18.80987
7780,23.31238
7783,11.0997
7812,16.19177
7822,18.88177
7879,15.83317
7885,18.37777
7886,17.41874
7891,19.82008
7913,9.602189
7943,2.365944
7972,17.97006
8007,24.2986
8010,17.73302
8014,10.91584
8036,12.6096
8044,6.48367
8051,7.961665
8067,5.999935
8088,25.21909
8137,-2.770364
8230,9.723405
8251,10.80318
8254,7.963673
8280,11.81307
8284,28.94908
8321,11.57093
8325,18.80137
8328,25.80474
8344,10.35893
8374,11.38304
8390,18.00451
8398,28.26629
8435,26.18026
8446,8.420402
8572,11.77742
8578,18.75264
8596,7.378714
8607,17.06038
8619,14.82796
8626,5.824199
8647,21.52002
8653,17.81108
8659,13.12256
8691,17.30675
8710,19.82559
