ID,tbv
49,11.67874
85,24.37903
106,14.89387
136,22.11772
152,15.23525
174,21.82139
218,25.57845
347,20.13644
361,10.82903
367,13.61072
378,16.08502
392,24.5777
405,18.0176
422,23.50193
444,19.31062
462,19.84713
499,17.89414
511,21.81329
517,14.87643
537,21.91754
555,15.06772
568,16.18113
582,27.89351
614,20.88393
637,14.60228
654,21.8714
665,24.21081
685,15.1754
745,6.397633
748,18.05895
750,9.326147
790,19.37191
791,27.65505
797,22.03079
813,25.12845
822,11.88123
834,16.26835
836,16.24686
840,15.32035
842,17.35593
848,19.3443
856,17.65562
876,16.54491
944,15.44921
946,11.91708
950,20.1878
957,35.84885
984,12.49346
1014,12.75314
1019,16.30565
1036,17.2632
1059,19.037
1082,16.65674
1083,19.33673
1099,19.37255
1132,13.08892
1145,7.387462
1150,4.192215
1157,9.211716
1162,7.545888
1182,0.3641264
1213,8.735962
1249,5.04946
1256,-0.4462819
1272,0.2033655
1290,3.840842
1295,9.449193
1302,12.51714
1346,10.21138
1371,4.649451
1394,13.3391
1419,15.15179
1431,-4.065575
1458,11.91443
1471,0.18182
1488,11.32217
1496,7.257399
1519,7.777647
1529,11.64672
1540,11.80202
1544,0.8658732
1566,11.2479
1589,7.757548
1615,13.55749
1626,4.868783
1628,-3.856112
1665,5.240966
1672,-0.7379271
1680,5.666467
1703,0.4471444
1704,10.72022
1714,1.350896
1762,2.738962
1776,13.03809
1777,7.607179
1818,9.801232
1829,7.898238
1843,11.72653
1850,6.524055
1853,13.23611
1877,-1.568262
1897,17.62335
1970,7.470413
1981,-0.3213738
1997,4.693719
2000,0.1958579
2082,10.63311
2098,11.67466
2100,2.359347
2107,9.529366
2137,4.987346
2143,12.42104
2145,10.18247
2164,11.87513
2222,11.7406
2228,1.987238
2293,13.32283
2297,-2.634198
2328,4.480438
2329,3.451019
2335,-4.11298
2336,2.04181
2380,16.95489
2403,10.50125
2452,2.815893
2460,8.040394
2461,3.126581
2480,-1.34678
2564,0.4077088
2587,18.82477
2599,7.068432
2660,16.20094
2669,9.047038
2673,3.871304
2679,18.77636
2685,4.864098
2689,8.059155
2693,6.632146
2698,9.842386
2705,4.394148
2714,3.024682
2731,6.806166
2845,9.429244
2902,7.729328
2910,7.684801
2921,1.497882
2975,-1.143275
2991,3.430863
2992,2.140792
3005,9.412054
3014,4.602188
3047,4.133305
3052,-4.745328
3092,4.936944
3096,10.46663
3107,15.0964
3170,13.1524
3198,8.571983
3202,2.191566
3205,8.921681
3229,8.334743
3236,10.85452
3261,8.962071
3265,10.15553
3268,13.7459
3273,10.12588
3275,12.94016
3293,3.80096
3312,7.659936
3334,9.085085
3354,9.214592
3391,13.03852
3406,5.880045
3432,7.012345
3505,10.67267
3522,6.519622
3528,5.161323
3565,10.56273
3589,11.2395
3613,20.67414
3636,7.965384
3659,9.07628
3678,5.593177
3698,15.0862
3706,10.17737
3721,10.06602
3731,7.798692
3746,6.136476
3751,8.063404
3775,4.78779
3776,3.243595
3809,8.522248
3815,6.402732
3819,8.501338
3879,12.79763
3880,4.854343
3889,13.81839
3907,-1.994583
3931,11.76044
3940,5.996062
3994,4.534122
4000,3.690145
4035,11.92652
4047,8.310271
4052,4.019903
4072,8.031393
4091,14.66975
4101,1.592967
4166,5.457433
4171,5.82295
4175,14.82819
4179,-0.8155737
4196,15.15296
4218,8.825815
4226,8.940913
4232,6.868424
4248,7.282798
4264,14.05973
4274,10.71855
4284,15.11875
4289,13.04121
4297,11.58862
4313,9.882606
4332,9.19965
4369,6.178586
4371,8.72611
4374,7.031355
4381,10.31742
4435,12.19814
4437,12.49988
4444,-1.618949
4450,5.474378
4472,9.225807
4484,15.08144
4499,5.582939
4522,14.43712
4528,5.376411
4530,8.426846
4538,9.737185
4544,8.098042
4546,13.17218
4610,9.357604
4660,10.29896
4688,6.084564
4784,12.51397
4806,10.90903
4811,5.783214
4885,13.12759
4904,8.480493
4967,4.108989
4975,9.847289
5038,5.753652
5045,10.96062
5063,9.534273
5095,8.774462
5105,11.82284
5113,8.82211
5140,9.947769
5168,10.97668
5169,17.16641
5188,6.259188
5227,0.4341048
5239,9.755236
5251,12.6358
5284,13.5245
5311,10.96071
5313,12.9822
5317,18.18497
5324,8.044746
5360,19.4145
5364,13.6301
5418,11.92939
5434,12.01716
5441,13.88406
5490,22.83509
5498,14.67374
5515,13.55352
5570,9.794225
5589,11.71511
5622,13.4824
5626,14.60722
5643,22.80769
5662,11.91028
5683,18.81175
5697,18.07681
5706,16.05938
5736,16.54252
5752,16.6936
5760,21.38285
5764,20.27077
5774,9.319087
5779,19.43908
