ID,tbv_m
5437,-7.620924
5446,-7.233984
5456,1.466486
5463,-10.95201
5532,1.029194
5549,-7.262165
5569,-8.061962
5570,-5.390196
5572,-10.57237
5584,-9.621794
5594,-2.37597
5608,1.827869
5638,-8.991871
5661,-1.807705
5662,-1.620706
5674,-9.487219
5675,-4.887903
5705,-6.067713
5722,-0.3384004
5742,-3.223478
5754,-9.733722
5804,-7.174744
5818,-6.338236
5821,-0.4981276
5829,-6.682436
5831,-1.091354
5833,-4.056245
5861,-4.010224
5897,1.514876
5963,2.418793
5995,-5.655474
6021,-9.147655
6038,-4.942238
6079,-9.644378
6087,-7.168865
6091,-0.5214789
6096,-11.22639
6149,-4.812007
6168,-6.032472
6172,-3.159109
6181,-5.981675
6182,-0.3406348
6201,-1.06041
6214,4.74712
6242,-2.323938
6247,-3.902084
6253,3.412071
6256,-9.902283
6282,-3.708255
6304,-2.702848
6312,-4.072124
6328,-7.026546
6380,-5.007843
6384,-4.619475
6386,-2.502086
6389,-1.692078
6422,-3.06939
6432,-7.320578
6452,-0.9059922
6464,-7.892408
6486,-6.893329
6508,-6.866095
6511,-2.119532
6570,-0.1502011
6584,-7.819659
6626,-4.276122
6636,-6.730499
6670,-2.721615
6679,-6.643046
6692,-6.974443
6725,-10.94741
6759,-5.822474
6774,-4.885838
6786,-4.738653
6885,-10.70847
6931,-1.212566
6938,2.285971
6949,-5.990755
6959,0.6426441
6986,-1.469382
7037,-5.567509
7039,-5.130235
7056,-7.476808
7073,-2.746354
7085,-9.264021
7121,0.02049077
7138,6.357344
7163,-1.088134
7214,3.066398
7216,-2.474094
7237,-5.316986
7242,-0.8901903
7243,-2.091941
7267,3.230643
7281,-0.349899
7301,-2.968761
7319,-0.939178
7322,2.751497
7330,5.700533
7351,-2.237881
7360,-2.842232
7374,-3.789977
7391,-2.918042
7429,-1.742562
7509,1.682413
7541,-6.595681
7558,-2.275492
7571,-0.7314379
7594,0.2776929
7616,-0.09644796
7645,0.008010674
7653,2.839349
7689,0.2035401
7699,-6.775702
7720,-0.9849477
7745,-6.895988
7765,-3.923078
7791,-4.642845
7803,-0.7910207
7826,-0.00954366
7827,-8.113226
7899,-3.983088
7925,-10.17102
7927,2.512585
7941,-5.945478
7945,-2.921652
8002,1.482988
8003,-3.119835
8013,-0.4517342
8030,-4.220166
8040,-5.085393
8069,0.5088868
8102,3.277041
8108,0.6431455
8160,3.92895
8188,-2.662677
8193,-7.244934
8231,-2.150821
8254,-6.072926
8276,-2.793281
8280,-5.734608
8296,-0.3604873
8334,-9.905394
8347,-3.120842
8374,-4.259505
8375,0.6360623
8410,-1.785473
8417,-5.04627
8446,-4.049494
8453,-1.841486
8459,1.93346
8484,-3.790681
8485,-1.866014
8492,-3.872058
8521,-6.123531
8571,-4.57857
8592,-1.955304
8601,-2.806665
8605,-6.367043
8608,2.78671
8632,-1.484399
8640,3.532173
8653,-1.01841
8661,-8.459125
8676,-6.227735
8705,-6.29039
8720,-2.441112
8726,-0.2374766
8776,-3.023488
8801,-3.795957
8807,-4.369467
8822,-9.024756
8827,0.452616
8849,-3.348367
8877,3.148687
8886,-4.511156
8892,3.526814
8894,-1.833142
8902,-1.310286
8909,-1.948441
8928,-2.387368
8935,0.7204615
8974,-5.856155
9017,-1.83089
9091,-1.426443
9102,-3.827854
9125,4.839337
9151,-1.292149
9156,3.206326
9157,-0.2699839
9169,1.584821
9170,-2.00446
9189,-5.321073
9229,-3.365885
9236,-4.289417
9249,-1.184705
9252,-7.44109
9258,0.4385345
9263,3.979959
9275,-1.927374
9285,0.6428484
9306,2.253693
9362,1.246435
9372,0.03442798
9399,-0.3431108
9404,-2.863888
9413,2.90307
9458,3.261114
9463,3.557989
9474,0.925264
9476,3.972227
9501,1.026195
9506,4.635456
9508,-0.5533288
9521,5.8112
9524,0.8490053
9540,2.585323
9554,-0.02010047
9559,2.029445
9567,-0.3883227
9580,0.4105593
9598,3.387007
9625,2.059479
9640,3.039258
9680,1.112477
9719,-2.191947
9721,-0.4148156
9731,1.357482
9733,-4.991122
9749,2.322837
9778,-7.274602
9785,-4.267897
9797,6.32142
9864,-7.932526
9865,-2.731471
9891,2.488401
10020,4.275428
10026,-7.266288
10027,0.6693386
10068,-1.649516
10087,-3.670972
10121,-3.281459
10143,-2.59854
10155,-2.055144
10160,4.986708
10184,-6.896144
10206,4.433141
10229,-9.259387
10232,3.623134
10255,-4.011244
10271,1.074586
10296,1.54271
10318,-1.737153
10337,-1.261755
10382,-0.07738382
10409,-4.368422
10424,1.374143
10430,-1.638729
10431,0.8646488
10483,0.6362443
10549,-6.443267
10568,-3.056953
10576,-0.2796009
10622,-9.86559
10641,3.888556
10644,-0.9334154
10645,-4.108092
10652,-0.07807443
10698,-0.9926284
10733,-2.722971
10756,2.126424
10762,0.6506431
10765,6.626493
10804,-1.04184
10876,-1.087375
10879,4.703922
10892,3.17818
10893,5.31596
10907,2.08385
10927,1.644985
10980,-4.505478
11002,-1.688886
11009,1.914086
11016,2.846833
11097,6.04425
11102,1.065641
11103,1.346345
11106,-2.923665
11122,-1.296684
11168,0.6391655
11174,1.52453
11189,4.787199
11232,-0.1910516
11238,0.4891364
11242,5.160776
11245,1.305977
11262,-0.229239
11271,-0.2528258
11285,0.5212853
11307,5.450671
11328,0.8847219
11343,7.724065
11361,-0.009874788
11399,-0.9574459
11401,-0.8932583
11418,1.101907
11420,5.199953
11453,2.778945
11471,-3.979109
11479,1.724239
11498,-4.325555
11532,-2.406438
11544,-2.545486
11548,1.408235
11604,5.690782
11628,-1.925927
11658,-2.992936
11681,-1.553814
11686,0.06087497
11726,-1.065008
11762,1.982558
11791,1.087271
11805,10.81056
11817,-2.795093
11825,0.3089298
11838,0.1153809
11847,7.79754
11905,4.449242
11912,-9.22886
11919,0.3201577
11929,8.293284
11937,-2.860523
11946,1.425393
11990,2.951267
12005,-4.636444
12015,3.785993
12023,-0.3926435
12083,-5.124766
12153,6.20028
12167,6.455922
12172,-1.375513
12174,3.873778
12210,-2.608504
12304,-0.4513013
12317,1.810361
12331,-0.5461043
12351,-1.259795
12366,-3.459282
12378,8.453359
12396,-0.9685819
12416,0.6840996
12424,3.714102
12452,-2.478985
12461,-1.05742
12492,3.207289
12511,3.391266
12522,0.71784
12559,0.4034586
12569,-1.800532
12571,-4.155688
12579,-3.336445
12600,2.488462
12602,4.633161
12606,0.8566976
12610,4.890719
12632,5.141878
12643,-0.1777241
12649,-3.659674
12665,-2.974469
12694,1.403227
12715,-0.2640888
12739,-1.32471
12742,9.178263
12759,-5.273862
12769,4.81385
12775,-2.02535
12805,-1.402515
12814,1.755494
12844,0.478038
12867,-0.249966
12899,-4.043242
12903,5.077216
12907,4.945271
12923,-2.730934
13020,3.175492
13108,0.8041598
13124,3.483169
13143,6.563988
13186,6.684909
13193,2.365751
13208,-1.974424
13213,7.139852
13258,11.37567
13275,-2.769729
13277,5.212484
13279,-0.9447603
13293,5.149135
13335,-1.565744
13346,-2.513348
13352,3.345614
13362,-0.6364901
13374,2.088457
13425,4.509775
13438,3.070403
13445,7.466182
13450,3.795738
13490,3.505352
13517,-1.013196
13521,-4.297485
13527,-3.311485
13539,1.171228
13554,8.970106
13557,-0.2758905
13567,2.164631
13598,4.149656
13603,-1.660207
13632,3.107904
13645,1.96248
13668,7.050165
13696,4.499548
13700,1.368261
13719,0.08878734
13776,-0.4088454
13800,-1.752292
13801,-0.9544794
13811,7.728498
13933,-0.4133535
14005,-2.022187
14011,0.7038068
14057,-3.097778
14066,-2.384124
14134,3.631798
14160,-1.944584
14199,-6.182599
14207,2.992459
14245,-3.974631
14250,-2.793134
14256,5.115801
14278,5.22181
14284,6.645887
14298,-1.250819
14304,3.369942
14311,-3.603847
14334,4.831419
14351,1.816735
14360,3.248069
14377,6.055399
14386,2.484806
14390,2.273189
14442,6.80073
14457,-0.5610288
14494,5.938597
14500,2.441885
14505,-2.58522
14506,2.81808
14546,10.18624
14556,11.03806
14557,1.345313
14562,-1.179461
14566,7.746565
14604,3.985409
14630,-2.753919
14632,4.261346
14638,-0.3571959
14647,-3.048444
14719,0.2918373
14738,-5.965041
14752,4.631957
14817,7.180319
14841,-0.7245599
14850,-1.668792
14855,-1.28026
14900,6.029149
14916,0.8171388
14917,7.454163
14925,4.109123
14940,3.535651
14951,2.963509
14960,9.659827
15032,-0.3791865
15063,4.014654
15065,2.385065
15074,4.887295
15082,2.803224
15084,-0.8502658
15101,3.429871
15116,7.817115
15167,5.184058
15190,9.558962
15199,5.265202
15269,4.201839
15272,3.252067
15274,0.9280717
15276,2.246583
15289,7.015831
15301,7.360174
15311,5.629068
15312,1.906102
15347,0.9051562
15374,5.754868
15389,9.10062
15468,-1.391615
15492,2.386473
15508,8.306418
15513,9.135907
15526,5.7348
15530,7.558035
15531,8.826396
15532,1.548172
15553,-0.6473072
15559,-3.505701
15573,9.126996
15600,5.813128
15623,7.853283
15667,3.616425
15672,1.229776
15699,2.170676
15701,-1.153382
15714,7.688094
15718,5.665067
15720,1.851091
15726,8.445376
15759,8.317024
15773,3.567134
15927,-1.035266
15932,0.8198987
15949,0.5519996
15958,2.101891
15975,1.518961
16006,2.136837
16076,3.681212
16110,9.970111
16132,3.826271
16146,3.305155
16148,0.03778768
16158,5.517347
16230,4.834022
16254,4.821426
16259,8.197644
16307,5.366892
16333,0.8658621
16350,2.971606
16360,4.693215
16386,-0.2416872
16388,6.403271
16402,1.723655
16409,3.172198
16410,0.143437
16451,1.498837
16464,4.734044
16495,4.574524
16520,-1.705227
16550,-2.789691
16553,1.807751
16584,9.344475
16586,7.05002
16598,9.125843
16617,3.312305
16637,2.93056
16643,9.431091
16654,4.545939
16665,4.214533
16666,4.719321
16728,2.675499
16737,1.668866
16740,2.889151
16762,7.78876
16788,0.7840757
16804,11.12998
16825,6.478122
16865,-0.3456789
16872,1.136803
16895,1.604327
16901,8.992972
16912,7.17379
16917,4.434791
16923,-0.1173244
16936,-1.779279
16951,0.8699752
16993,2.696374
16994,-0.2296389
17009,-1.285035
17022,9.273447
17028,3.360645
17061,7.140832
17114,5.69731
17154,9.336243
17156,5.79548
17211,6.717925
17213,8.399305
17215,2.120685
17218,9.890254
17224,6.881801
17234,4.459189
17260,4.158337
17270,2.768958
17337,4.40623
17345,8.40464
17358,11.05903
17369,5.36791
17376,6.553053
17378,6.233978
17379,0.6184502
17427,11.98649
17436,3.806586
17452,9.291897
17488,10.50822
17526,12.34056
17542,7.193
17562,8.39005
17575,0.4933398
17608,4.448175
17625,5.720804
17655,2.755046
17656,-0.3233904
17679,7.718435
17802,5.125682
17818,7.368257
17833,9.65675
17867,2.768133
17915,10.05149
17928,4.631468
17945,3.761199
17975,6.99899
17976,8.362542
18024,4.744481
18031,2.893843
18041,9.255281
18107,10.43124
18115,5.548883
18118,12.36996
18121,0.4051824
18126,6.247528
18158,5.727829
18217,5.443281
18229,2.717404
18244,5.133946
18269,2.760379
18289,2.694868
18301,6.900104
18330,11.9013
18344,9.519697
18372,0.8390878
18373,6.408911
18386,10.32544
18407,11.23002
18411,1.444557
18428,7.81623
18500,6.63971
18501,2.415831
18505,7.31254
18507,3.757722
18539,14.48626
18541,3.899785
18543,7.071756
18546,1.864291
18547,5.352595
18556,4.063286
18609,6.704378
18620,6.956339
18624,8.745677
18639,6.739873
18654,12.28102
18664,3.114946
18669,2.410874
18745,5.650487
18750,8.328648
18768,1.300868
18788,0.02409863
18808,11.74711
18812,10.28949
18833,8.565232
18869,4.963241
18905,6.017485
18906,2.489047
18914,10.35229
18944,7.647605
18946,0.03411566
18965,5.072521
18968,2.046
18973,3.554494
18989,1.704152
19057,2.364884
19062,3.130842
19092,3.431743
19123,13.3528
19142,11.84412
19147,12.28281
19163,3.003862
19180,11.09025
19183,5.776701
19189,1.725391
19256,7.260489
19262,9.045478
19270,9.042411
19290,7.191869
19305,9.774882
19353,4.51251
19374,8.500928
19430,4.75608
19467,8.795997
19476,7.373856
19510,3.177538
19544,7.467398
19548,5.640611
19580,8.510504
19581,6.210647
19585,2.913826
19586,3.762711
19625,7.523569
19634,5.521898
19689,3.212097
19701,5.534343
19712,4.400026
19732,9.091889
19739,10.2101
19775,4.99238
19792,1.746287
19803,7.789928
19809,18.64249
19824,9.881316
19826,13.4308
19828,12.21871
19847,0.9218332
19894,7.110043
19925,4.180754
19929,6.870252
19935,1.975367
19967,4.884245
19994,6.088659
20003,5.360986
20017,9.849756
20021,5.104829
20054,3.958846
20096,8.340012
20161,7.893512
20198,9.114362
20254,2.7359
20279,7.911886
20283,18.01879
20307,10.67636
20321,8.076571
20324,0.2864413
20340,11.9279
20356,11.03863
20392,6.937596
20418,8.539587
20420,3.002777
20461,9.183119
20464,9.405254
20480,6.877329
20488,7.262111
20496,11.22641
20503,5.955094
20526,6.826331
20531,6.782494
20607,2.328067
20611,12.30006
20626,4.468119
20644,12.22536
20658,6.984444
20692,8.306013
20734,14.43131
20742,12.55471
20743,6.913583
20783,10.18648
20791,10.89933
20816,9.919884
20840,8.282155
20841,9.959664
20882,3.189451
20893,3.381073
20908,11.36031
20923,4.109123
20949,8.776231
20957,10.6029
20971,4.977906
20988,2.366577
21029,7.14232
21033,5.810282
21038,5.882205
21039,3.141484
21040,7.268464
21045,11.88963
21094,7.629984
