ID,tbv
6,24.25968
8,20.44677
16,15.66485
35,21.07916
59,14.55894
68,17.73735
79,9.837902
139,25.51788
165,12.29209
208,14.64647
243,16.26979
258,10.94282
261,13.05562
271,7.008326
296,11.35638
311,27.42001
337,17.43697
353,10.22647
364,20.07209
391,25.32283
398,14.34312
423,6.245804
448,24.44945
453,12.46238
485,20.76143
487,22.69514
497,13.85684
502,19.29714
515,15.81564
517,14.87643
534,20.76383
540,18.55005
565,20.39942
568,16.18113
584,15.8712
665,24.21081
668,21.9593
670,14.86746
682,10.44745
709,14.21847
724,20.96145
764,8.624556
788,12.07324
795,13.09234
837,25.23724
872,17.01473
924,15.48999
934,21.72461
936,18.93877
952,18.09676
1003,14.965
1044,22.41389
1055,19.52407
1065,17.90492
1067,19.65412
1107,5.724304
1131,14.45387
1154,1.227792
1170,5.143422
1185,3.192361
1206,8.509048
1211,11.08812
1253,3.745618
1303,10.70161
1305,5.505777
1326,11.8916
1331,13.47875
1335,9.933615
1377,-0.08182662
1380,5.62274
1391,7.629455
1425,0.7349282
1426,8.361324
1429,-1.726149
1521,1.440199
1531,-0.145804
1532,5.476289
1536,13.66857
1560,10.21762
1564,9.058775
1566,11.2479
1572,5.155341
1583,11.06503
1604,8.651747
1610,5.849572
1613,7.371672
1622,8.226647
1627,-5.145471
1629,2.882204
1657,14.28653
1663,4.299065
1673,-3.431042
1700,17.51087
1702,7.972068
1742,6.670913
1747,1.926025
1755,-1.111032
1775,6.843275
1827,2.743034
1850,6.524055
1889,9.237109
1911,0.4041458
1912,3.879705
1913,6.949877
1914,3.624121
1926,-1.591794
1927,-0.5363066
1934,4.68195
1941,4.561248
1969,9.100152
2033,3.567188
2065,9.328317
2123,4.619652
2152,4.867384
2153,12.88754
2171,8.431524
2191,14.00506
2241,11.88886
2250,3.192696
2271,6.639751
2281,6.268132
2319,-0.4200248
2328,4.480438
2420,5.99822
2501,8.542815
2511,5.75552
2524,10.56467
2529,8.289533
2549,5.760298
2559,8.910574
2568,3.835801
2595,14.44471
2597,3.766339
2601,11.83562
2644,15.22699
2656,13.30645
2661,1.201092
2689,8.059155
2708,4.234344
2750,8.712239
2756,7.354799
2781,11.40721
2819,4.501022
2821,6.44785
2961,-2.979147
2962,1.73652
3018,14.09499
3020,11.68706
3040,9.452354
3048,2.602363
3051,-2.667511
3062,12.36616
3065,1.009266
3094,20.26452
3099,2.665608
3160,8.187338
3168,13.60864
3169,15.4286
3195,10.1853
3212,9.187124
3218,9.123081
3252,8.788357
3273,10.12588
3275,12.94016
3291,7.26968
3340,10.42965
3387,9.981204
3390,11.92621
3414,8.883323
3435,20.54774
3445,9.334437
3451,8.77187
3455,3.491141
3480,4.935091
3484,4.284118
3519,6.462526
3544,11.53446
3556,12.36547
3603,8.47271
3604,9.827498
3631,12.18856
3635,13.51667
3648,9.542809
3661,6.347327
3680,8.706925
3692,4.627478
3705,13.33741
3728,6.681018
3740,11.82256
3742,12.49624
3803,1.815336
3810,11.8355
3820,16.08282
3822,23.01606
3858,14.46957
3896,8.529462
3929,9.733388
3943,5.330884
3955,0.8687986
3978,8.04762
4020,7.496872
4052,4.019903
4061,2.604824
4135,4.767836
4188,7.887017
4193,11.33136
4210,8.536123
4256,11.20485
4271,7.160289
4288,11.80057
4295,12.36016
4311,8.291091
4347,11.17102
4356,6.145649
4366,6.539397
4378,13.80461
