ID,tbv
3,15.56251
8,20.44677
41,18.207
70,19.42277
72,22.68244
86,13.27318
105,16.34488
125,13.69174
134,15.6022
140,11.27509
146,17.6092
163,12.87596
214,17.24959
272,18.64332
277,16.0953
288,8.370364
302,17.25418
309,17.16172
397,19.84395
399,20.64989
413,11.78115
436,13.56516
451,15.96127
479,17.93999
482,19.90233
504,15.42711
549,22.88072
564,12.95488
567,17.4962
573,14.62111
582,27.89351
585,20.01764
601,15.48077
635,20.98478
647,21.79304
662,18.92233
742,28.59225
767,12.1567
791,27.65505
796,29.62684
804,21.09393
885,12.33552
889,25.08509
900,3.906996
912,13.39363
921,13.29041
924,15.48999
936,18.93877
954,9.359695
1019,16.30565
1026,14.28437
1054,12.04608
1059,19.037
1065,17.90492
1069,14.27682
1105,15.39787
1130,8.400457
1142,15.13879
1203,4.050977
1207,18.08798
1249,5.04946
1252,9.351677
1254,4.292009
1260,-0.6735309
1261,8.197872
1283,11.0805
1308,6.927945
1317,10.12382
1318,3.720967
1328,4.433637
1336,11.35526
1367,-6.159595
1402,12.57828
1476,-3.038474
1481,9.866573
1482,9.25444
1490,13.98393
1546,15.14286
1547,3.386761
1569,4.315335
1571,5.512116
1575,11.61569
1577,8.813514
1610,5.849572
1643,1.716714
1644,2.801422
1661,0.6522341
1664,-1.138604
1701,4.191733
1716,4.705366
1732,6.204388
1734,4.321205
1766,20.01517
1808,8.360958
1813,12.69113
1822,3.865595
1849,16.39961
1864,4.550847
1898,11.79838
2003,7.478128
2026,11.08014
2036,9.689799
2054,8.118061
2082,10.63311
2159,13.12379
2238,8.017675
2253,1.544693
2256,2.204114
2267,-2.38646
2280,2.660341
2343,10.75305
2345,9.084703
2350,8.056467
2372,5.459964
2378,12.39206
2414,2.631698
2435,1.839817
2440,7.355811
2449,16.61574
2454,12.26314
2482,3.396071
2502,-1.036862
2504,4.74994
2540,7.492793
2548,5.192223
2572,2.491904
2578,8.558544
2615,13.13323
2631,5.027066
2641,5.431039
2649,14.19319
2650,16.8967
2666,9.862735
2669,9.047038
2670,8.176197
2694,0.09414577
2702,6.983746
2718,10.62612
2723,6.530501
2769,17.7036
2785,4.314107
2789,7.886185
2823,7.395964
2878,11.48
2910,7.684801
2918,9.568337
2927,2.759295
2936,4.067058
2982,1.699309
2983,8.01629
2987,10.69971
3023,8.461937
3044,0.8070388
3056,-0.6323091
3094,20.26452
3113,6.626921
3117,14.41301
3122,6.934748
3129,12.62944
3133,5.351623
3165,9.5539
3195,10.1853
3222,17.91055
3259,5.838044
3290,8.443406
3302,11.8511
3314,20.03648
3346,8.715327
3368,20.88448
3377,5.998756
3378,11.19186
3397,14.31018
3411,12.9937
3414,8.883323
3419,15.4441
3473,10.62389
3475,5.701179
3484,4.284118
3515,6.158786
3519,6.462526
3553,16.46421
3569,11.6299
3580,15.41178
3583,13.04408
3592,2.852124
3612,15.42877
3622,6.711396
3628,14.61478
3633,14.76549
3634,9.20362
3660,6.824276
3718,7.444026
3724,2.376205
3732,7.142743
3742,12.49624
3746,6.136476
3765,12.52584
3776,3.243595
3803,1.815336
3811,11.59176
3832,8.877168
3840,9.885066
3910,0.01259947
3923,9.036163
3937,5.045444
3968,18.37064
3984,8.708873
4006,15.27552
4011,13.67223
4021,7.601158
4057,14.19913
4126,5.349144
4150,6.397616
4226,8.940913
4229,5.657907
4233,15.5307
4240,10.03755
4274,10.71855
4291,9.801606
4322,4.985924
4375,0.8663862
4381,10.31742
4395,8.606807
4411,11.0271
4415,7.563222
4421,7.339965
4424,12.53584
4445,19.80337
4464,8.984746
4509,14.07559
4559,12.75441
4570,0.6188703
4578,8.795268
4606,14.05292
4609,10.27986
4644,7.797513
4678,11.31747
4696,16.18231
4697,4.844464
4700,16.32858
4777,12.27342
4801,6.74881
4814,7.232848
4835,8.282692
4838,10.54147
4879,18.25716
4904,8.480493
4907,16.86594
4976,11.95144
5000,3.205935
5021,14.48671
5036,11.63202
5068,13.92806
5077,4.344425
5092,15.28038
5127,9.640441
5134,17.86625
5142,17.58566
5163,11.26912
5212,4.504423
5219,15.57029
5237,23.43913
5276,13.79601
5281,13.44329
5282,5.977641
5289,12.78009
5306,14.4955
5317,18.18497
5319,1.954605
5412,13.05381
5416,10.44627
5419,14.14125
5431,10.28006
5432,18.36334
5447,5.528035
5486,18.34296
5488,12.64682
5519,15.8911
5572,10.63899
5637,8.423463
5641,13.68561
5645,9.537456
5687,12.08017
5706,16.05938
5735,5.586417
5779,19.43908
5786,11.84537
5788,10.56434
5794,6.111931
5803,17.05263
5845,18.24896
5866,8.337157
5906,17.2648
5922,7.368384
5966,18.06589
5969,6.379109
5976,9.594242
5977,7.481644
5993,6.92094
6002,9.149635
6024,10.33327
6028,10.58587
6045,10.29779
6067,10.93876
6075,16.70335
6085,12.62795
6097,4.917819
6108,10.97909
6123,9.685808
6126,5.920989
6136,14.27728
6142,6.819777
6147,20.80624
6161,6.138334
6178,16.62785
6214,21.06909
6250,10.821
6259,8.193765
6262,8.03244
6267,6.390522
6279,18.78381
6280,16.7877
