ID,tbv
8,20.44677
10,13.12942
15,22.15858
26,16.81664
39,11.63717
40,18.92201
60,12.59505
71,15.64538
100,16.57054
111,7.500875
115,20.16719
121,18.25513
134,15.6022
139,25.51788
175,24.32358
239,14.72792
261,13.05562
277,16.0953
298,12.96096
361,10.82903
368,20.81228
378,16.08502
393,19.67507
410,14.27729
461,28.07772
464,9.635854
489,19.53041
492,19.19392
494,20.17899
530,27.76584
542,23.9508
592,18.03081
608,25.8183
611,20.75397
621,18.29294
637,14.60228
645,6.188163
677,7.347644
686,21.23067
731,13.10572
736,15.19503
797,22.03079
807,16.55166
847,17.70216
857,18.38929
871,6.425849
918,18.70341
928,18.51236
971,14.08475
985,23.88985
1007,23.75136
1023,21.02239
1037,9.672014
1044,22.41389
1064,18.15713
1131,14.45387
1155,0.8695875
1179,14.95969
1187,-1.351639
1194,2.63587
1208,16.55596
1227,4.530803
1239,12.11943
1264,14.79149
1289,8.466806
1306,9.186712
1337,11.33214
1350,-4.742498
1396,-2.5656
1397,2.372368
1400,11.67384
1413,3.429157
1435,4.446179
1446,10.08266
1467,-1.717746
1494,10.09031
1506,11.35767
1513,5.011104
1520,1.88108
1537,1.87096
1538,4.158582
1541,11.41663
1574,13.81452
1611,12.3126
1629,2.882204
1631,5.4104
1632,10.47841
1670,-2.399092
1704,10.72022
1731,10.54831
1755,-1.111032
1799,3.63218
1815,13.16301
1845,4.725934
1859,21.8871
1866,3.004006
1928,1.444942
1968,13.61694
1978,11.88777
1980,10.56757
2017,8.549566
2038,7.906936
2044,2.59661
2092,10.78395
2106,6.024342
2107,9.529366
2160,11.36262
2164,11.87513
2208,3.152432
2244,-1.099684
2249,2.865445
2260,4.149054
2272,8.745254
2278,10.45708
2316,10.52052
2319,-0.4200248
2370,10.63037
2445,7.217925
2478,10.97262
2486,13.06305
2495,16.90343
2514,13.49016
2526,5.495515
2579,18.18931
2587,18.82477
2612,3.050766
2636,7.589231
2652,2.924933
2668,-0.4447391
2678,7.933453
2718,10.62612
2732,5.880476
2749,7.819009
2767,12.257
2779,11.82739
2791,9.349553
2800,1.428632
2813,8.949383
2835,3.959545
2862,6.890094
2868,12.38003
2902,7.729328
2920,10.33521
2939,0.5578816
2945,0.4033628
2982,1.699309
2990,8.881487
3004,12.59167
3014,4.602188
3016,4.321431
3018,14.09499
3050,12.72704
3076,8.547524
3095,11.87339
3100,6.86993
3130,8.148137
3154,13.85169
3161,8.218156
3163,12.67993
3167,12.72626
3176,4.449363
3219,19.82348
3227,2.190842
3238,11.21254
3249,10.93407
3258,8.012115
3269,7.673381
3295,7.819386
3298,7.982432
3304,8.845853
3322,7.89078
3390,11.92621
3400,10.64439
3430,12.32703
3453,8.300172
3507,8.7567
3511,11.26446
3518,15.48983
3544,11.53446
3580,15.41178
3614,11.6865
3624,6.964409
3640,5.254094
3647,-0.09357977
3694,15.93083
3696,13.89749
3699,12.72573
3703,1.051814
3770,16.81756
3772,6.731458
3809,8.522248
3812,4.203405
3846,11.9143
3884,18.5496
3889,13.81839
3892,6.124852
3939,8.301697
3956,5.05156
3978,8.04762
4017,9.965873
4037,5.053982
4052,4.019903
4081,7.518741
4099,7.97117
4104,6.734523
4106,19.19512
4110,1.538779
4140,9.595005
4152,11.80453
4169,16.15294
4215,1.046371
4281,10.62138
4283,9.362949
4348,10.24367
4371,8.72611
4385,12.86757
4405,12.25928
4424,12.53584
4428,12.12566
4446,13.91046
4465,14.2011
4477,6.027456
4485,9.221592
4497,-0.6476982
4500,4.131319
4504,14.41417
4541,0.1505229
4543,10.53642
4572,8.943021
4666,8.79765
4691,5.365488
4710,10.00216
4715,4.69936
4730,16.12982
4736,11.47922
4752,3.375225
4784,12.51397
4815,6.771984
4821,10.01348
4828,8.735515
4855,9.0654
4886,11.05678
4892,4.019558
4898,8.551597
4905,13.77384
4908,15.5187
4946,8.664922
4962,6.725592
4974,3.232197
4987,7.236411
4993,17.12232
5009,17.70795
5017,5.552229
5071,9.678902
5086,16.2015
5102,12.24369
5103,17.16331
5130,13.65202
5147,20.23184
5154,10.77769
5168,10.97668
5176,17.88324
5181,15.05583
5184,8.580634
5215,11.78076
5217,16.06588
5223,14.87941
5231,9.262837
5234,19.77603
5235,11.40634
5262,16.14381
5265,16.61954
5282,5.977641
5290,7.455934
5320,6.68541
5330,18.79732
5336,11.72432
5338,14.6492
5373,12.42078
5386,9.1314
5394,4.200853
5418,11.92939
5443,17.63116
5474,4.550609
5514,15.32409
5527,11.99351
5552,8.205535
5565,15.13391
5574,9.601519
5653,12.89971
5669,9.467099
5690,11.62117
5711,12.95758
5740,10.23212
5744,24.03338
5860,3.636533
