ID,tbv_m
37,1.486274
49,-0.590453
88,0.9199931
108,2.140709
128,2.790839
144,1.844509
155,3.457349
172,5.55527
200,1.271755
223,2.594093
248,-1.366549
267,2.486236
314,-7.312646
327,2.743489
356,5.572364
357,5.068349
364,4.648286
370,2.639147
371,5.65632
376,-0.6804583
406,1.216255
409,3.524515
420,5.405039
446,8.968925
561,-0.2663145
574,4.861819
594,8.336898
623,0.9345248
666,5.418247
685,4.409775
736,4.365855
740,0.2867714
757,3.544217
785,1.030416
789,-2.744945
792,4.437827
793,4.851121
819,-1.233431
824,0.1228705
836,2.203835
840,-0.5414971
864,6.382727
872,10.12161
888,6.662237
902,0.8934164
903,2.733163
948,1.296755
960,4.898416
1019,6.525456
1024,5.405905
1037,0.7176571
1053,9.017605
1060,5.277654
1068,6.099225
1093,-1.55171
1112,-10.2791
1162,-6.543652
1194,-8.171384
1206,-5.053195
1220,-3.729828
1284,-1.189474
1289,-8.067498
1290,-11.99525
1337,-2.916205
1350,-12.73956
1389,-8.796651
1408,-7.027037
1410,-9.321308
1416,-8.820913
1426,-5.803107
1455,-0.3782666
1469,-12.15994
1498,-5.868962
1520,-9.456531
1525,-11.8441
1526,-7.276107
1531,-11.45785
1569,-7.891887
1573,-4.769177
1592,-4.099449
1610,-3.555181
1672,-14.53202
1683,-4.09546
1686,-11.77735
1732,-5.543848
1754,-10.94322
1792,-5.267942
1838,-5.502295
1845,-9.365264
1850,-10.99158
1872,-12.30305
1895,-5.931619
1908,-4.627274
1921,-6.334786
1943,-3.809393
1974,-7.604176
2019,-9.106014
2028,-11.23559
2040,-8.37335
2101,0.7975394
2110,-8.069776
2123,-11.28196
2128,-8.311495
2140,-10.54818
2204,-6.568624
2207,-6.146589
2238,-6.449506
2248,-10.93833
2254,-7.865149
2291,-1.475946
2294,-9.839568
2297,-8.830883
2302,-4.232028
2333,0.0318219
2335,-12.10644
2356,-4.507186
2402,-5.028278
2408,-10.59489
2421,1.746318
2474,-5.331849
2483,-12.75402
2519,-11.02527
2555,-3.448681
2556,4.048912
2574,-6.291634
2583,-5.274392
2588,-7.838174
2649,-1.98669
2668,-9.957891
2685,-10.89788
2691,-9.718263
2693,-7.2433
2706,-10.44134
2723,-6.64658
2776,0.9774731
2810,-11.83864
2829,-5.032006
2846,-11.00805
2850,-9.80959
2855,-2.429376
2863,-5.407065
2919,-8.035278
2934,-11.62029
2942,-9.433781
2944,-2.157385
2962,-12.88637
2994,-2.244142
3011,-11.23406
3012,-7.231184
3031,2.581016
3032,-1.43379
3038,-3.465872
3056,-12.38468
3081,0.4662221
3100,-11.62881
3105,-8.07705
3108,-6.148547
3116,-2.326728
3149,0.09873744
3153,-4.687003
3173,-11.28753
3183,-4.847626
3194,-3.457752
3220,0.2122421
3274,-3.624796
3277,0.2786068
3284,-5.465028
3293,-9.232154
3295,-5.02257
3338,-6.429064
3425,-3.534225
3428,1.745055
3463,-10.54969
3498,-0.5366797
3545,-4.83004
3633,0.2727695
3636,-7.797045
3637,-6.485188
3657,-0.5684818
3669,-1.861693
3692,-7.029461
3695,-0.9227097
3724,-11.86685
3751,-4.139408
3752,-3.794123
3759,-5.06818
3779,-3.388141
3811,-3.462589
3824,-1.854836
3834,-6.342999
3870,-8.23285
3931,-4.429114
3974,-11.65181
3980,-9.163265
3988,-5.910667
3989,-0.1113229
4003,0.6627824
4007,4.833752
4015,-10.10028
4034,-1.975336
4050,-0.9405254
4053,-3.238143
4075,-4.795674
4082,-4.273906
4131,-2.865789
4143,-4.405385
4183,-6.844715
4189,-5.770078
4192,-2.74288
4241,-9.211997
4243,4.463783
4246,-7.012958
4254,-1.130114
4261,-7.47449
4283,-7.830831
4306,-7.459188
4310,-7.939278
4313,-4.27089
4328,-3.377629
4363,-1.719554
4370,-6.080677
4451,-4.045061
4503,-5.827196
4507,2.15205
4517,-7.719211
4522,-4.266007
4551,-5.730077
4590,3.729707
4596,-2.098593
4607,-3.217752
4646,1.93551
4661,-10.11024
4671,-5.616617
4684,-3.305748
4694,-7.564346
4699,-4.331035
4746,-0.2594955
4747,-11.99783
4748,-4.586133
4765,3.127866
4770,-7.655285
4875,-5.878922
4879,3.76618
4888,2.604534
4894,-7.900532
4896,-1.902723
4910,-6.920876
4923,-2.439075
4927,-5.714929
4972,-8.918605
4997,-8.319008
5013,-9.650852
5039,-9.720643
5043,-4.497687
5083,-1.776696
5103,2.882442
5121,-4.55453
5133,3.654347
5135,-4.671315
5150,-7.424765
5169,-1.638088
5182,4.973095
5199,-2.280595
5226,5.994431
5237,4.768161
5258,1.176649
5336,-4.638713
5358,-10.30503
5364,-5.452174
5388,-1.921047
5394,-8.050303
5416,-5.267349
5445,-3.738324
5530,-5.585545
5539,3.679939
5558,-4.506646
5573,-8.6445
5588,0.2112196
5619,0.4066442
5640,-10.377
5676,-1.913612
5700,-3.979833
5723,-1.531427
5732,-2.119135
5752,-1.083658
5759,-4.556357
5764,0.2743137
5773,-12.77264
5815,0.5235491
5826,-0.3855231
5845,0.4980024
5850,-2.668445
5855,1.165691
5870,-2.92367
5873,-2.689656
5881,-4.151742
5886,3.436955
5900,-8.417287
5926,-7.066184
5931,-3.114713
5934,-3.050592
5938,7.09827
5963,2.418793
5973,-6.339635
5986,-5.327252
5988,-5.280071
6001,-8.045244
6005,3.511226
6014,-11.3559
6043,1.104767
6079,-9.644378
6109,-5.348128
6124,-2.828176
6151,-2.798054
6155,-10.65939
6224,-7.400239
6234,0.3036933
6241,1.342141
6276,0.008102084
6280,-5.527392
6283,0.6667767
6286,-9.233028
6308,-3.852956
6309,-4.52308
6319,-3.233457
6338,-1.418439
6353,-5.810545
6364,-3.364423
6398,-1.635447
6408,-4.628824
6463,-5.685243
6473,-10.47862
6477,-2.331617
6538,-11.66634
6539,-3.507202
6551,0.1503326
