ID,tbv
37,10.78218
49,11.67874
88,14.56046
108,15.10849
128,17.95958
144,15.34023
155,14.94042
172,23.22128
200,15.29752
223,21.51471
248,16.5029
267,18.73385
314,5.093731
327,16.60632
356,23.55379
357,15.40203
364,20.07209
370,19.70252
371,16.33986
376,16.0917
406,17.10238
409,13.84777
420,21.28554
446,22.94574
561,12.58839
574,20.39091
594,18.92633
623,15.34087
666,20.99809
685,15.1754
736,15.19503
740,15.8111
757,17.9963
785,13.2822
789,11.27833
792,19.68998
793,27.53982
819,12.36708
824,13.82138
836,16.24686
840,15.32035
864,21.49154
872,17.01473
888,17.80742
902,16.80178
903,11.2648
948,15.06898
960,16.98113
1019,16.30565
1024,21.50735
1037,9.672014
1053,24.31826
1060,23.90049
1068,23.36418
1093,6.556239
1112,8.64842
1162,7.545888
1194,2.63587
1206,8.509048
1220,8.830417
1284,15.20432
1289,8.466806
1290,3.840842
1337,11.33214
1350,-4.742498
1389,5.034022
1408,10.01131
1410,9.835948
1416,5.237607
1426,8.361324
1455,15.45592
1469,-0.1178653
1498,7.797267
1520,1.88108
1525,0.2934725
1526,8.306529
1531,-0.145804
1569,4.315335
1573,13.04632
1592,7.679942
1610,5.849572
1672,-0.7379271
1683,12.96513
1686,8.146852
1732,6.204388
1754,2.959979
1792,15.84866
1838,7.517373
1845,4.725934
1850,6.524055
1872,3.432099
1895,10.6572
1908,6.519719
1921,10.97085
1943,14.78261
1974,2.127281
2019,-0.1344667
2028,0.816682
2040,4.888592
2101,13.4383
2110,7.285503
2123,4.619652
2128,2.646784
2140,5.221226
2204,4.162677
2207,6.662503
2238,8.017675
2248,8.457864
2254,4.971246
2291,10.90704
2294,8.675933
2297,-2.634198
2302,11.35785
2333,11.61468
2335,-4.11298
2356,14.30837
2402,9.204297
2408,1.825964
2421,14.82637
2474,1.012718
2483,3.634556
2519,2.186402
2555,8.871397
2556,16.43513
2574,3.052512
2583,12.12637
2588,8.77474
2649,14.19319
2668,-0.4447391
2685,4.864098
2691,5.880081
2693,6.632146
2706,4.636659
2723,6.530501
2776,13.03387
2810,3.786515
2829,15.1025
2846,3.579593
2850,2.518037
2855,11.98758
2863,14.03997
2919,9.552744
2934,6.249032
2942,5.815883
2944,12.51047
2962,1.73652
2994,15.20849
3011,2.163568
3012,5.118514
3031,15.68148
3032,11.06355
3038,10.2123
3056,-0.6323091
3081,18.34898
3100,6.86993
3105,4.356139
3108,11.06155
3116,13.28749
3149,14.30944
3153,10.28748
3173,6.79412
3183,9.985381
3194,13.00309
3220,20.50114
3274,9.948912
3277,14.87791
3284,12.34924
3293,3.80096
3295,7.819386
3338,5.597817
3425,13.85595
3428,15.08171
3463,4.242994
3498,8.560436
3545,9.086501
3633,14.76549
3636,7.965384
3637,5.109716
3657,15.17839
3669,14.76687
3692,4.627478
3695,12.5393
3724,2.376205
3751,8.063404
3752,5.909963
3759,13.77533
3779,8.303862
3811,11.59176
3824,11.23531
3834,7.803259
3870,7.244345
3931,11.76044
3974,10.22173
3980,-2.518892
3988,3.759886
3989,14.98415
4003,14.21864
4007,18.69673
4015,5.343907
4034,7.602656
4050,17.38967
4053,9.083925
4075,6.567199
4082,17.15019
4131,11.902
4143,11.52594
4183,7.846753
4189,9.571021
4192,13.75928
4241,4.445454
4243,22.52001
4246,8.461391
4254,13.9132
4261,3.981878
4283,9.362949
4306,3.108671
4310,9.217612
4313,9.882606
4328,14.16562
4363,20.31505
4370,3.695939
4451,7.589215
4503,6.771476
4507,16.74698
4517,2.627138
4522,14.43712
4551,10.9419
4590,16.74448
4596,11.16967
4607,8.457816
4646,15.66593
4661,7.782441
4671,10.58273
4684,11.373
4694,7.060389
4699,14.48814
4746,12.93375
4747,4.68091
4748,7.620749
4765,20.43838
4770,8.583741
4875,8.426278
4879,18.25716
4888,14.49426
4894,3.254085
4896,9.480795
4910,3.345245
4923,8.820067
4927,8.965035
4972,0.8336859
4997,5.856599
5013,3.072805
5039,4.000077
5043,6.91009
5083,13.73366
5103,17.16331
5121,7.054009
5133,17.44831
5135,7.580377
5150,8.608306
5169,17.16641
5182,22.48063
5199,13.56708
5226,23.37109
5237,23.43913
5258,21.07773
5336,11.72432
5358,5.900108
5364,13.6301
5388,17.87359
5394,4.200853
5416,10.44627
5445,7.89017
5530,13.65845
5539,18.45894
5558,14.05663
5573,5.179725
5588,10.08673
5619,15.71719
5640,9.515379
5676,11.62486
5700,10.31723
5723,17.11563
5732,10.25305
5752,16.6936
5759,15.71131
5764,20.27077
5773,7.586364
5815,15.86418
5826,15.18198
5845,18.24896
5850,13.84327
5855,19.89907
5870,12.42088
5873,14.65137
5881,6.9832
5886,26.0906
5900,8.605531
5926,16.12207
5931,13.15947
5934,16.80533
5938,24.38693
5963,15.86409
5973,10.21076
5986,10.12537
5988,12.198
6001,6.755645
6005,20.02818
6014,10.99023
