ID,tbv
8910,14.3988
9002,9.944228
9078,5.687161
9085,19.324
9098,19.23618
9156,20.05395
9222,18.30762
9234,17.28486
9238,21.70051
9259,15.10397
9295,16.20849
9320,13.99102
9323,21.3299
9330,21.05086
9369,17.35758
9403,19.87218
9414,22.95389
9429,20.37452
9479,9.489526
9524,21.4164
9527,13.38899
9528,18.74098
9529,20.26032
9538,22.65458
9570,20.32605
9640,18.60358
9641,22.34121
9659,16.70608
9688,21.8193
9692,15.97606
9712,14.5669
9735,26.9913
9741,11.42476
9750,18.98225
9780,26.46341
9826,21.52467
9828,13.55851
9843,22.5389
9857,17.39545
9869,20.16259
9898,15.79434
9949,21.64612
9970,14.95634
10012,18.55826
10020,22.26571
10026,10.31569
10037,16.57395
10063,16.16413
10065,18.32844
10074,15.00966
10083,24.78841
10102,15.16839
10112,14.10987
10166,18.4445
10193,16.62232
10214,18.36778
10217,23.57981
10230,15.02767
10276,11.26705
10299,21.6744
10319,20.94608
10386,13.92301
10421,17.62942
10423,20.00723
10440,18.53326
10456,15.909
10467,23.96806
10488,13.65235
10511,14.05037
10537,19.20362
10556,14.66375
10559,20.02479
10575,21.55817
10576,17.78381
10583,17.94646
10597,22.68301
10622,6.254694
10628,15.97819
10659,15.71253
10674,18.69238
10685,15.14038
10693,15.45305
10695,14.73652
10721,12.66862
10725,17.81598
10749,17.13625
10759,18.70003
10801,18.57249
10811,12.62283
10820,25.99589
10857,19.49843
10885,19.6624
10916,26.09781
10923,17.26357
10924,14.83665
10937,19.26979
10956,20.65441
10970,25.18789
11029,16.2259
11044,16.75111
11055,21.98683
11075,20.23478
11093,17.06049
11095,15.37805
11100,22.41517
11129,14.51292
11136,22.86685
11150,20.59187
11157,24.94756
11168,23.32279
11207,17.94869
11221,16.36728
11230,25.05811
11238,19.15049
11255,14.39186
11294,20.93918
11296,17.41271
11334,27.64509
11366,22.95312
11375,28.59359
11396,36.49814
11420,28.03809
11537,19.83374
11599,30.28515
11664,23.68679
11674,19.91971
11677,19.06551
11686,24.8176
11691,19.18549
11714,22.31712
11731,25.29625
11736,24.6933
11757,14.19757
11808,22.24536
11809,30.68753
11827,20.22434
11878,16.94856
11880,25.83779
11896,23.85053
11918,15.72211
11920,21.7011
11942,16.23049
11995,21.17952
12031,17.60412
12046,24.80243
12052,18.15206
12071,17.91412
12115,12.86448
12117,13.9442
12123,15.68057
12137,18.67698
12141,19.40075
12156,18.55427
12181,23.38745
12186,18.66977
12192,23.95237
12194,24.98987
12213,17.61882
12221,24.2897
12228,19.95554
12231,32.18972
12248,19.81043
12297,22.14957
12299,17.55704
12306,15.0721
12334,24.29601
12352,17.36721
12366,19.87083
12414,11.24765
12424,26.0835
12431,18.56039
12463,19.94058
12514,26.87499
12519,15.85475
12525,20.44067
12585,19.89973
12618,13.04953
12651,18.72461
12687,25.93266
12716,15.81993
12737,30.26502
12738,24.8229
12747,20.77359
12760,22.97804
12777,28.31858
12783,24.47109
12784,19.83225
12799,21.34161
12807,19.05429
12825,29.12674
12841,26.28765
12846,21.52909
12852,19.49972
12871,13.91873
12899,21.63778
12917,19.06414
12939,15.34172
12954,22.50503
12974,22.80223
12999,15.379
13002,22.69266
13016,22.00875
13028,16.49326
13044,23.1265
13053,22.32079
13121,27.29096
13195,25.54512
13207,20.61963
13221,27.47261
13236,20.61167
13292,20.59021
13295,28.46312
13304,20.24359
13343,11.19179
13360,27.9225
13372,24.17589
13387,22.72519
13391,23.19249
13413,22.67817
13420,18.18561
13424,24.63809
13438,28.14585
13441,24.89095
13451,18.70264
13460,25.43419
13474,17.99276
13482,26.36153
13501,15.50269
13515,26.73476
13525,31.84634
13527,15.55118
13591,29.21622
13614,17.65967
13618,30.72901
13619,16.37515
13657,22.2664
13704,28.00241
13715,28.8928
13762,25.80881
13771,34.52972
13789,18.02719
13818,27.47737
13819,27.06441
13824,24.96849
13825,14.94277
13853,25.17055
13861,23.61567
13876,25.55533
13925,30.47344
13970,24.30359
13996,26.37824
14012,25.16683
14048,25.7551
14070,23.84595
14078,25.21995
14102,33.14737
14134,26.31019
14152,18.50698
14160,12.13515
14169,23.17345
14202,18.90308
14216,26.6591
14224,24.60421
14226,31.15884
14231,26.86289
14277,22.20359
14299,26.03001
14300,26.04356
14309,23.01027
14317,23.89893
14365,20.54407
14379,29.75727
14391,23.72848
14436,26.22974
14446,26.49924
14455,21.49106
14471,31.57851
14489,22.01192
14498,23.11386
14500,24.4056
14563,24.46888
14566,29.01933
14577,25.69028
14625,19.76443
14677,18.18648
14688,29.27171
14700,19.0075
14713,24.65198
14781,28.78772
14823,22.5951
14827,19.05967
14855,19.19531
14859,21.07295
14875,31.21571
14892,24.52212
14897,27.54747
14901,25.30539
14921,24.51919
14947,26.11367
14999,17.45105
15016,30.10206
15028,21.36175
15032,24.3628
15076,33.26916
15078,24.57871
15107,23.42775
15124,33.45487
15178,30.59185
15186,27.52809
15211,21.56038
15230,21.9005
15238,32.05072
15241,26.55297
15260,29.48642
15272,30.06443
15276,20.93912
15319,28.29559
15335,23.0776
15363,27.3326
15382,34.00189
15436,30.14398
15450,35.14362
15459,25.93063
15460,27.84668
15469,32.07512
15523,25.74202
15529,29.34515
15532,24.73896
15533,30.61286
15554,25.27173
15597,28.60955
15607,29.0889
15626,36.92843
15679,33.90999
15682,34.43222
15688,30.12865
15690,26.59008
15694,28.217
15698,20.61799
15699,23.41365
15703,24.08747
15707,24.61175
15723,20.30161
15734,28.22688
15772,31.59141
15889,27.39115
15966,26.09194
15986,27.55189
16097,21.20042
16102,21.66216
16111,29.5246
16114,26.52752
16135,26.60004
16136,25.24437
16138,24.42365
16178,27.7066
16197,22.62671
16209,32.33159
16211,22.53525
16261,36.00147
16310,26.91079
16396,14.56204
16415,30.02895
16467,17.42021
16473,23.60337
16493,22.47054
16509,25.1995
16511,21.23126
16517,26.15881
16553,29.62903
16560,23.70866
16581,30.63848
16582,37.78177
16598,33.48015
16606,25.89493
16611,30.80946
16646,26.25355
16649,25.72257
16664,28.62354
16688,18.26877
16732,20.47742
16740,27.46
16746,29.34226
16751,20.14089
16785,28.93292
16787,23.08581
16790,21.14417
16800,33.67804
16821,25.81054
16828,22.1506
16831,23.91824
16835,23.72559
16846,29.79585
16853,21.67982
16896,28.20625
16906,28.34842
16922,32.52387
16942,32.44501
16988,32.09322
17008,32.25169
17036,25.54881
17074,25.75516
17077,32.04673
17088,25.85176
17092,25.2258
17114,32.23572
17137,34.49985
17139,28.50204
17196,18.57174
17262,19.37811
17298,24.46997
17319,23.32783
17329,29.65198
17348,27.96203
17370,26.68827
17377,25.95808
17403,20.08789
17436,32.04368
17457,30.10201
17463,30.71692
17470,33.54193
17484,26.55286
17523,32.44545
17558,27.00293
17618,31.57473
17619,29.96288
17620,33.67753
17658,24.34601
17670,18.25956
17687,33.28131
17696,30.02011
17703,29.28854
17741,26.92556
17742,24.42203
17779,30.0588
17783,28.05324
17795,23.27625
17825,20.13444
17844,33.83349
17860,28.37511
17877,36.98051
17917,29.69193
17932,30.65948
17989,21.5458
17995,31.98728
17997,33.85991
18001,32.73787
18018,24.25916
18035,30.01486
18048,38.12199
18054,21.90885
18074,33.02876
18112,21.93489
18144,30.34496
18186,20.28776
18191,33.56976
18217,29.00364
18218,27.34946
18228,29.24397
18262,27.29592
18273,23.40721
18308,25.92492
18323,27.6562
18342,30.50767
18347,18.1016
18355,35.7303
18362,26.43164
18369,32.4894
18372,24.23069
18405,32.84952
18411,24.9804
18447,22.71727
18448,23.79983
18461,24.22043
18471,30.89846
18517,33.65584
18520,26.67465
18577,17.08798
18631,31.46864
18678,23.71394
18696,23.41125
18717,34.81856
18723,29.06829
18764,20.3891
18768,28.6689
18769,26.8693
18781,33.85237
18870,32.97151
18888,27.40284
18897,35.31701
18908,23.56872
18924,24.80796
18933,23.43614
18967,26.93966
18985,38.12812
18988,21.58008
18999,24.16391
19004,24.98455
19035,30.8753
19039,35.62734
19047,23.76891
19052,27.60352
19069,29.15892
19077,20.7495
19089,22.30123
19185,38.64869
19192,28.47672
19198,23.62262
19206,34.34995
19215,32.60092
19228,31.35884
19249,38.05159
19260,23.76061
19277,34.11731
19337,36.87268
19357,39.16018
19390,43.24939
19396,34.11895
19414,28.68583
19467,30.89924
19483,24.42448
19530,39.75291
19534,36.84479
19536,38.52006
19547,35.13073
19566,26.97655
19608,32.5626
19649,27.07696
19656,27.50833
19666,33.06089
19695,33.67677
19706,25.96118
19725,40.41109
19731,29.45011
19740,31.9742
19765,27.03845
19802,30.4703
19820,27.01888
19863,30.1675
19910,37.88883
19921,33.73442
19937,28.97038
19985,33.21874
20000,30.73252
20021,33.82164
20028,35.77454
20031,29.62743
20036,27.49304
20045,32.94112
20052,44.42599
20062,30.64863
20151,35.43308
20160,30.69298
20173,33.92558
20185,27.43038
20205,44.57705
20206,37.63179
20210,40.98794
20274,20.27161
20282,34.71164
20288,27.80583
20292,36.27208
20295,33.1737
20311,27.75425
20334,31.74919
20343,28.30849
20350,33.73589
20357,27.82094
20377,28.98108
20386,33.88094
20402,32.68211
20405,28.13801
20450,34.52207
20462,31.25186
20463,30.56103
20471,30.67236
20487,33.58075
20488,31.2333
20491,29.68281
20522,32.74228
20552,26.67953
20565,33.28158
20566,35.56595
20609,37.1358
20619,35.51092
20638,38.18591
20649,31.4562
20675,37.94045
20676,33.19652
20707,45.82019
20714,37.41038
20823,37.23328
20878,27.4508
20908,33.85368
20929,30.02831
20956,20.59198
20974,27.60883
20985,33.2489
20991,35.61486
21021,33.30269
21062,35.79956
21077,38.38449
21078,36.04047
21085,31.31473
21095,26.59582
