ID,tbv_m
7670,4.655276
7679,1.208398
7715,-1.347874
7718,4.78805
7722,-5.870208
7726,-6.368531
7754,3.963557
7757,-5.209372
7809,-3.590855
7833,-2.862615
7834,4.260044
7847,0.9695427
7875,-1.098219
7880,6.615341
7896,-3.11229
7901,-2.520862
7935,-3.252539
7966,-5.068016
7971,-1.948688
8011,-4.595892
8037,-8.90839
8059,0.7666997
8064,-3.504489
8082,0.8392191
8087,-0.4128841
8090,0.5672756
8121,0.7208245
8122,-6.190736
8151,-1.663766
8175,-10.00937
8180,-3.838239
8185,-3.46159
8195,-2.039671
8235,-2.356055
8254,-6.072926
8286,-3.352761
8306,-1.909756
8307,-1.648961
8312,-4.866221
8373,-6.482606
8380,1.538127
8425,-6.267772
8427,-5.354311
8432,-6.712037
8467,-1.919744
8487,-3.465699
8502,-2.784747
8508,-10.04163
8510,-1.764202
8538,-2.840556
8583,0.2673389
8646,-2.407676
8667,5.080901
8675,-7.87432
8696,-0.5908394
8702,1.720863
8705,-6.29039
8717,2.046234
8723,-6.056192
8768,-3.392709
8805,-2.980295
8828,0.9508242
8872,-5.454214
8897,5.336038
8910,-3.208263
8941,0.3469517
8971,0.7024945
8975,-3.995859
8979,-4.840298
9020,-0.2494969
9061,-1.293472
9067,-4.683573
9069,-0.0752025
9087,-1.899626
9102,-3.827854
9129,0.936518
9144,-2.257284
9192,-1.412044
9206,6.733209
9220,-0.8616737
9236,-4.289417
9253,-0.5728462
9268,-3.254221
9288,0.9538765
9302,-3.847603
9322,2.584778
9325,1.413479
9329,-2.224091
9362,1.246435
9363,0.7379855
9373,-3.574585
9393,5.597384
9423,-2.122574
9431,-5.338287
9465,-3.734978
9470,4.042947
9501,1.026195
9506,4.635456
9562,1.262019
9569,-0.3453929
9571,-1.612705
9572,-1.697127
9577,-4.785921
9606,2.873584
9618,-0.5790417
9624,-4.123439
9674,1.518064
9691,-0.5461159
9700,-4.84867
9713,1.210832
9724,-0.1923633
9732,4.263374
9768,-0.8690585
9789,-4.627055
9801,0.5283374
9808,1.476726
9809,-1.766015
9843,3.164683
9854,-4.678827
9866,-6.546877
9917,1.594126
9953,2.209812
10025,4.076247
10035,-3.434913
10080,4.3353
10097,-1.218938
10107,-2.7639
10191,-6.947001
10215,-1.245055
10216,1.846102
10229,-9.259387
10241,-5.202831
10264,0.6324519
10279,-2.214023
10314,0.8477899
10321,-4.154139
10347,-0.8643144
10376,2.127285
10396,1.095023
10401,-1.748257
10403,4.244149
10409,-4.368422
10426,0.5061277
10428,-2.774912
10431,0.8646488
10464,-0.2479987
10471,-0.07985702
10513,-0.6395304
10523,1.871609
10534,2.672239
10647,-4.942495
10666,-1.999131
10667,3.477059
10669,-7.281223
10684,10.75778
10692,-1.350723
10707,6.989998
10709,0.6139889
10715,6.381029
10719,-1.115361
10799,-0.7411894
10810,-1.01664
10843,0.5484339
10869,1.673886
10870,5.432003
10875,1.43557
10880,9.641047
10892,3.17818
10949,-1.549092
10977,-4.246585
10990,-1.923428
11064,-4.209387
11078,-0.9621563
11099,-3.103176
11111,1.814816
11116,-3.970042
11171,4.224135
11179,2.264303
11222,-2.966035
11239,-7.012899
11241,-1.710014
11250,-1.479722
11297,1.222874
11302,-2.44516
11306,-0.901809
11322,0.6149525
11352,2.409596
11364,4.301197
11375,1.901201
11399,-0.9574459
11432,-5.50365
11458,-0.2350572
11461,1.996015
11462,-2.701202
11501,-2.906652
11507,11.66097
11568,4.159039
11640,-2.098936
11675,3.610578
11697,5.536578
11719,3.056842
11735,4.269727
11757,-1.580039
11784,-0.5407651
11786,1.095603
11789,-3.736423
11791,1.087271
11799,-0.9497697
11813,-2.286167
11842,4.749499
11843,-2.417299
11856,-1.701102
11863,-3.466757
11888,-2.94072
11895,-0.8659973
11897,4.606838
11918,-1.613788
11937,-2.860523
11986,-6.276024
12027,-3.177769
12080,4.108741
12096,-5.35428
12097,1.95185
12124,4.751561
12129,-2.571829
12139,-1.665482
12151,-2.289922
12152,3.589217
12159,1.70693
12191,-5.131548
12217,0.0487421
12237,0.1798466
12246,3.089937
12255,-0.1686064
12262,-6.278261
12268,3.555025
12316,-1.568449
12320,5.884395
12357,3.451661
12371,7.551936
12386,0.1088077
12404,-1.38266
12449,-1.478854
12452,-2.478985
12513,5.874013
12534,2.560615
12544,-0.7730736
12561,2.670886
12581,4.176396
12674,-2.370509
12677,3.356277
12681,4.36843
12695,-2.173087
12724,2.501767
12728,0.07612364
12735,-3.152144
12741,6.986703
12754,10.02299
12768,-4.632497
12785,5.635069
12798,-2.047814
12807,-0.1664904
12815,3.674373
12828,1.026442
12888,6.786508
12906,-0.5244642
12922,3.694356
12960,6.880836
12985,8.04883
12994,-0.6065096
13043,2.954172
13057,8.538461
13083,-1.055794
13095,8.875624
13142,-2.220989
13149,-1.216205
13177,-0.3704362
13214,2.536042
13223,8.029445
13225,4.655186
13227,0.103457
13241,5.410664
13257,4.032424
13261,9.059121
13265,-2.192686
13293,5.149135
13308,2.003198
13310,7.89713
13316,6.666961
13325,6.684728
13345,-1.073537
13354,0.1197881
13369,2.347734
13395,3.404109
13397,4.900433
13405,-2.027883
13464,2.51344
13492,-3.61601
13501,-1.90529
13505,-2.3159
13541,10.32788
13558,2.853902
13563,0.8830956
13614,3.683171
13658,7.317594
13660,-0.3224886
13682,5.211509
13700,1.368261
13701,1.94483
13705,3.695458
13751,1.878428
13753,2.195352
13759,-0.6796327
13777,2.314656
13780,0.8630063
13798,0.05669241
13804,5.511371
13851,6.361129
13867,5.395031
13891,2.807684
13936,1.372902
13990,-2.648843
14003,-4.046202
14007,3.801982
14055,-2.893231
14095,0.5526993
14101,-1.114902
14117,-4.56486
14118,4.808303
14128,-0.5661857
14139,5.446641
14160,-1.944584
14233,12.77771
14257,-1.068411
14291,6.485897
14296,1.475843
14352,-2.239582
14366,-5.354343
14379,2.822796
14393,7.496174
14396,2.526017
14416,10.00887
14421,1.167102
14435,2.956743
14442,6.80073
14487,5.518459
14502,-2.331936
14524,3.3851
14536,0.1793388
14541,3.613542
14576,7.60042
14580,5.091813
14650,1.581423
14677,-0.1565664
14680,1.79263
14694,-1.197851
14758,6.709026
14774,9.043646
14783,5.535891
14788,3.707397
14808,5.299471
14837,6.535421
14878,-0.8096237
14891,0.8292393
14908,1.091279
14933,5.67364
14943,0.1168137
14952,5.767465
14994,1.075574
15002,2.996077
15025,1.212333
15067,4.53397
15090,3.286557
15095,9.747526
15113,7.213438
15118,6.69793
15135,6.159323
15156,5.655236
15206,3.767179
15224,9.606294
15248,7.205732
15252,6.090628
15272,3.252067
15304,1.153869
15387,3.373642
15442,8.746114
15484,1.262249
15496,3.864554
15503,6.40114
15508,8.306418
15515,3.561925
15554,3.517248
15565,6.572267
15567,5.437542
15582,6.1744
15586,2.43464
15589,3.877848
15647,-0.05123237
15658,7.398587
15667,3.616425
15701,-1.153382
15722,14.47946
15742,-1.317399
15784,4.496877
15795,1.236277
15885,3.853345
15933,-4.640626
15935,7.74515
15936,13.41874
15976,5.36589
15984,4.024675
15994,-0.5500156
16030,7.396534
16035,8.605893
16049,4.042107
16056,-3.909711
16058,9.57549
16064,11.056
16073,4.667681
16089,3.745376
16104,6.079921
16145,1.257522
16152,1.999191
16168,4.695158
16204,3.857567
16213,-0.8886287
16220,0.4711707
16223,3.191356
16227,9.428806
16231,12.01078
16254,4.821426
16274,-0.9386462
16283,13.36132
16298,-1.620288
16322,10.84095
16337,7.182908
16353,7.584353
16431,-0.05593442
16445,6.679933
16480,-0.2873842
16482,6.294106
16486,6.183222
16506,4.202096
16512,6.133795
16515,8.181974
16521,3.299798
16561,5.427702
16591,5.542202
16620,1.738411
16623,4.430348
16638,5.101287
16703,0.9076134
16716,1.808861
16739,4.032072
16760,0.5871411
16767,6.130882
16789,3.796942
16815,5.032811
16818,7.587246
16834,6.054605
16836,9.206149
16878,4.822293
16958,4.567068
16963,5.917364
16983,6.771394
16999,0.6707041
17000,1.571411
17018,7.354231
17041,9.774012
17053,1.066573
17059,1.947919
17082,9.316325
17084,4.656962
17093,1.214358
17111,8.000167
17128,-1.052602
17145,4.894767
17151,8.135445
17159,5.943696
17186,5.578149
17187,4.992122
17239,8.86213
17260,4.158337
17274,3.351818
17287,10.91154
17349,2.77993
17350,5.774144
17351,8.805001
17369,5.36791
17416,4.292617
17425,-0.8549384
17433,9.225987
17508,11.06822
17514,8.478621
17523,6.713601
17528,4.84897
17532,6.088516
17551,4.204262
17557,5.335887
17592,6.540804
17595,11.72777
17610,1.182454
17667,4.745622
17673,12.00869
17710,5.727974
17732,-0.7253248
17781,2.849394
17785,10.86247
17787,9.670191
17793,10.76606
17795,3.099138
17802,5.125682
17808,7.165367
17813,14.63943
17823,1.108282
17848,1.1322
17860,8.277859
17910,6.620223
17911,3.083571
17914,7.444372
17932,8.327457
17969,8.875582
17990,10.37178
18000,2.385588
18003,10.61974
18037,-0.2174669
18075,2.295422
18077,13.45286
18168,8.966512
18171,11.15892
18209,6.52577
18249,3.367536
18276,9.004547
18320,8.768895
18339,9.237335
18371,3.675675
18402,5.760358
18409,-1.692697
18448,2.467073
18460,1.609894
18472,2.838052
18504,5.775246
18529,5.590095
18533,6.576277
18571,11.77941
18623,2.780042
18629,6.395386
18630,7.751118
18663,0.1846794
18675,3.191241
18681,7.986324
18702,8.595413
18703,2.542332
18713,-0.2924084
18730,6.186387
18759,2.753313
18769,5.502816
18773,1.271109
18776,15.8471
18782,11.51858
18791,3.450429
18812,10.28949
18889,7.160028
18920,5.508145
18925,10.40829
19012,4.062855
19015,2.225125
19021,4.593426
19038,0.5474
19049,1.082211
19054,3.25033
19060,2.090597
19064,10.42888
19090,5.694904
19107,13.8419
19130,13.56878
19167,9.725065
19169,7.918451
19194,7.454188
19196,2.340384
19197,5.701808
19207,5.119496
19225,4.111998
19254,5.530911
19261,11.04176
19272,4.867723
19281,2.505233
19302,4.306339
19310,10.96675
19329,5.171793
19330,10.18539
19359,9.130847
19366,5.439335
19379,2.523265
19425,5.753406
19462,9.881625
19467,8.795997
19475,3.766662
19478,12.76583
19487,8.503944
19500,5.161662
19510,3.177538
19517,9.094178
19521,12.18585
19563,14.62711
19566,4.680234
19611,14.729
19631,9.123334
19635,9.397054
19636,7.046643
19663,6.314209
19701,5.534343
19737,7.779074
19793,13.55261
19818,4.210818
19852,6.059602
19870,3.087908
19886,5.404714
19911,8.987271
19937,7.927145
19955,8.32887
20076,10.14051
20090,6.263028
20116,6.987303
20165,9.68236
20212,6.267719
20216,9.387827
20242,9.793143
20259,9.00729
20269,10.99889
20284,12.6595
20295,6.534971
20302,12.80839
20327,10.4034
20370,5.656232
20418,8.539587
20422,10.24836
20424,4.839624
20455,10.96178
20504,10.07851
20509,10.70014
20513,15.28822
20560,14.29542
20571,6.419967
20587,12.05718
20594,7.859677
20605,3.33741
20607,2.328067
20619,8.785595
20638,11.34645
20640,10.27716
20663,8.239478
20676,5.873321
20687,2.171752
20748,3.047646
20799,7.420302
20807,8.005733
20815,2.609842
20833,9.496662
20874,5.049035
20881,2.863966
20905,9.48866
20912,12.76842
20928,1.585549
20940,4.226557
20948,6.049381
20957,10.6029
20976,7.139081
20999,11.31388
21008,9.875201
21052,13.07234
21057,3.937868
21078,9.382722
21082,10.86362
