ID,tbv_m
30,7.071214
43,-1.245168
75,7.203055
99,3.914454
100,0.9708573
144,1.844509
191,0.5307561
192,3.283941
212,6.148817
216,4.177936
227,-0.8976585
238,0.1892898
373,0.3556517
376,-0.6804583
382,-2.678811
386,1.594068
394,3.464007
402,3.451951
407,10.89503
410,-2.191624
432,2.302946
457,9.017592
491,0.8601977
549,3.553945
575,12.37495
613,4.813058
630,1.956631
652,5.367834
663,-0.3006756
688,3.947658
689,-1.562556
747,8.707486
749,-0.6072652
760,9.98551
772,5.080038
775,-2.770111
777,2.653836
790,6.369799
809,1.873064
825,1.546861
839,4.298027
842,1.839594
859,12.66032
886,-3.940656
892,6.049763
910,3.981359
933,5.397107
950,6.869058
995,1.869683
1013,1.582404
1021,8.349176
1065,2.287922
1078,5.185966
1096,5.757585
1100,2.852865
1113,-4.732574
1158,-6.263738
1171,-12.63263
1187,-9.237715
1192,-7.775397
1210,-4.313728
1238,-4.62812
1246,-8.503483
1250,-9.203533
1277,-8.94712
1313,-10.44291
1318,-9.431943
1321,-3.415411
1323,-2.748236
1334,2.016293
1344,-5.639295
1372,-7.606125
1395,-8.366876
1403,-3.227181
1410,-9.321308
1425,-12.37703
1432,-13.23558
1435,-12.42223
1524,-5.165684
1526,-7.276107
1536,-2.21647
1539,-8.20587
1554,-2.381544
1557,-1.161926
1608,-1.233933
1616,-6.062951
1623,-7.898063
1640,-5.731853
1645,-8.740695
1652,-4.782349
1658,-5.673826
1686,-11.77735
1730,-1.314535
1739,-1.620727
1743,-10.07681
1774,-11.71696
1822,-5.671358
1823,-4.432457
1857,-5.841175
1859,3.88835
1867,-6.63019
1881,-8.121831
1884,-2.981595
1888,-3.397448
1913,-6.840758
1932,-5.673827
1935,-4.561211
2013,-5.331096
2024,-9.476892
2078,-3.851483
2086,-5.817248
2124,-11.56595
2130,-7.66273
2137,-11.06761
2196,-13.42449
2248,-10.93833
2260,-10.4872
2294,-9.839568
2298,-6.280039
2299,-10.37268
2300,-8.768611
2305,-5.669635
2306,-5.123652
