ID,tbv
30,12.66778
43,10.22685
75,19.69594
99,9.573929
100,16.57054
144,15.34023
191,14.41862
192,15.96511
212,20.00992
216,15.44786
227,13.28582
238,14.62859
373,15.24002
376,16.0917
382,8.086548
386,10.53883
394,15.9948
402,21.99468
407,22.33412
410,14.27729
432,19.17577
457,24.95962
491,14.65074
549,22.88072
575,28.13021
613,16.94694
630,19.79301
652,20.85235
663,14.70727
688,20.10184
689,10.7587
747,21.20329
749,14.63095
760,23.81085
772,14.8803
775,11.40206
777,13.89195
790,19.37191
809,13.30526
825,17.64724
839,22.14076
842,17.35593
859,24.21419
886,12.87137
892,19.40572
910,19.40062
933,18.24802
950,20.1878
995,18.56606
1013,21.92483
1021,26.57634
1065,17.90492
1078,22.99971
1096,20.34639
1100,17.01553
1113,12.02911
1158,8.700019
1171,2.640711
1187,-1.351639
1192,4.240666
1210,9.375938
1238,5.848995
1246,9.573839
1250,8.240539
1277,4.665623
1313,5.884208
1318,3.720967
1321,13.02973
1323,13.75163
1334,16.76851
1344,15.54161
1372,6.092458
1395,1.141866
1403,10.59622
1410,9.835948
1425,0.7349282
1432,2.58506
1435,4.446179
1524,6.214366
1526,8.306529
1536,13.66857
1539,2.961738
1554,6.769521
1557,7.254083
1608,7.360527
1616,7.972469
1623,3.735965
1640,12.80656
1645,3.423702
1652,12.11944
1658,8.482845
1686,8.146852
1730,9.25248
1739,7.809492
1743,3.080365
1774,12.85066
1822,3.865595
1823,9.915231
1857,11.87833
1859,21.8871
1867,5.046808
1881,5.947769
1884,13.70372
1888,10.91238
1913,6.949877
1932,12.06654
1935,11.62943
2013,7.719767
2024,5.888479
2078,13.2517
2086,9.253536
2124,1.010225
2130,5.202485
2137,4.987346
2196,-0.3333196
2248,8.457864
2260,4.149054
2294,8.675933
2298,2.218709
2299,6.667292
2300,5.183845
2305,5.431191
2306,4.956024
2325,1.046591
2349,7.357769
2357,10.7386
2370,10.63037
2391,4.781654
2394,5.478882
2410,7.979744
2427,14.59809
2442,9.473484
2452,2.815893
2483,3.634556
2525,5.340147
2583,12.12637
2622,6.762392
2637,0.1747673
2657,14.83749
2690,5.404168
2726,6.828912
2737,5.342856
2757,-1.006978
2785,4.314107
2815,1.594823
2860,4.156191
2912,15.32021
2950,4.33798
2952,-2.227533
2991,3.430863
3037,13.87112
3048,2.602363
3066,14.6667
3081,18.34898
3099,2.665608
3120,13.16651
3125,17.80331
3143,12.07778
3151,14.17214
3188,9.650158
3193,10.44212
3205,8.921681
3223,1.667324
3233,4.220844
3278,16.98011
3282,12.85127
3286,11.84247
3337,13.20087
3361,7.571485
3372,13.40053
3396,8.753242
3433,1.340953
3444,10.59213
3478,15.94538
3480,4.935091
3494,2.987077
3543,8.03502
3544,11.53446
3550,6.367193
3551,13.21155
3562,7.159017
3565,10.56273
3566,9.84578
3570,10.11989
3585,11.8928
3594,13.53166
3605,3.069884
3638,14.34584
3644,9.74241
3659,9.07628
3665,7.02161
3667,4.427091
3673,3.935241
3680,8.706925
3696,13.89749
3786,6.531376
3790,8.297098
3852,9.015774
3887,9.933628
3958,20.93275
3959,6.440735
3992,4.522595
3997,11.5267
4061,2.604824
4077,0.6385275
4082,17.15019
4097,13.16419
4114,10.28593
4163,11.69023
4188,7.887017
4213,9.957315
4218,8.825815
4223,8.778224
4259,7.188982
4283,9.362949
4289,13.04121
4290,9.946041
4308,0.05630734
4350,4.976519
4362,11.4817
4388,4.19169
4402,8.58164
4407,15.96701
4431,11.25685
4440,3.828746
4467,9.565707
4494,7.757499
4502,8.164664
4505,5.009676
4514,12.47614
4574,4.465442
4579,8.168913
4581,9.819823
4583,8.804005
4589,6.047533
4591,10.65372
4592,15.19796
4600,5.345931
4682,10.16473
4716,0.9487964
4765,20.43838
4779,10.1588
4787,15.98605
4855,9.0654
4873,9.500903
4913,14.07025
4921,11.49558
4945,11.76674
4960,15.38839
4966,2.925456
5028,5.723484
5049,10.28437
5069,13.59393
5081,17.23416
5099,4.803477
5125,17.22615
5140,9.947769
5190,14.01451
5219,15.57029
5223,14.87941
5255,19.38785
5256,10.68724
5311,10.96071
5313,12.9822
5327,7.645347
5402,4.121062
5408,5.334019
5413,20.05597
5431,10.28006
5456,20.02659
5461,14.32326
5469,17.44611
5508,15.97674
5545,13.20612
5575,12.95309
5583,15.078
5589,11.71511
5593,13.2027
5606,9.047832
5631,17.79298
5695,13.62055
5703,15.7204
5706,16.05938
5713,12.81571
5723,17.11563
5781,11.03999
5795,20.12293
5863,6.316597
5911,11.73292
5913,18.56272
5919,3.370717
5922,7.368384
5951,11.3942
5956,6.749122
5957,5.958019
5970,10.03915
5981,6.285089
5987,19.75281
6027,8.731791
6028,10.58587
6032,20.20602
6045,10.29779
6054,9.319021
6141,11.30956
6164,18.28008
6207,12.95836
6251,19.85439
6263,13.67712
6268,11.32876
6271,15.26518
6293,11.3498
6312,7.817999
6323,14.03617
6327,4.617241
6346,12.28212
6423,15.08376
6430,3.923526
6458,14.33429
6496,8.796626
6508,11.0173
6525,11.01609
6534,19.51088
6538,1.41977
6543,13.82761
6555,-0.2532869
6569,4.543005
6574,5.804245
6581,9.000626
6598,21.50713
6606,14.14746
6610,14.22341
6617,4.473176
6630,13.35097
6632,16.3397
6639,12.14387
6643,16.80575
6667,14.81066
6680,-0.7736415
6707,12.14456
6733,16.11125
6738,17.80616
6759,12.557
6768,20.14328
6810,12.27166
6868,14.64427
6870,19.19256
6873,8.59409
6888,15.66904
6895,14.47928
6896,14.93608
6946,11.43909
6957,10.41275
7065,21.6196
7071,15.00017
7077,20.2947
7105,13.98568
7107,13.08329
7116,13.80503
7119,15.73086
7146,13.87945
7151,21.38083
7178,19.02246
7198,18.56197
7221,11.99719
7229,20.02287
7242,14.51113
7251,14.14681
7252,18.69427
7270,18.27386
7280,16.20519
7284,14.88119
7291,3.672995
7293,13.88173
7315,10.7812
7337,16.23501
7357,14.35479
7378,19.09596
7414,20.92359
7435,14.52208
7438,14.36988
7447,10.79545
7459,12.12148
7479,14.35308
7504,7.648159
7530,18.32549
7556,17.49561
7608,7.614045
7621,19.14212
7624,20.8237
7651,14.22603
7664,16.22948
7699,10.0044
7751,14.94092
7765,9.595525
7782,14.93455
7810,14.74553
7813,15.13328
7849,14.69904
7851,19.37471
7864,12.85355
7882,18.14955
7899,14.94869
7911,12.13289
7965,15.64998
7993,15.46517
8001,19.57484
8024,12.29969
8025,11.21712
8059,18.35169
8084,14.88534
8115,27.09629
8122,13.98411
8143,19.9132
8150,18.27446
8151,13.66675
8162,14.97529
8164,17.58207
8165,23.518
8169,11.67234
8214,18.61115
8240,9.269574
8292,15.39157
8338,19.13885
8353,11.35344
8355,17.97311
8399,26.38245
8424,9.502722
8460,15.14894
8461,14.37087
8476,9.88249
8515,19.51158
8529,16.15583
8542,14.19057
8550,22.56659
8567,10.10847
8587,20.90659
8599,11.12006
8600,13.02478
8609,2.933429
8633,15.08676
8656,10.07992
8666,13.02246
8676,13.88881
8731,17.49008
8813,20.1311
8876,14.57329
8884,8.477664
8898,21.30698
8939,12.33913
8944,18.88219
8951,26.4262
8978,15.42368
9019,18.84346
9048,11.96502
9079,23.08569
9142,21.29046
9148,21.15266
9155,15.39946
9164,18.45378
9197,20.02822
9218,13.41857
9223,23.92349
9249,19.88038
9251,18.40435
9255,21.60924
9261,14.69195
9278,8.935049
9314,22.23504
9337,22.1447
9373,13.55197
9374,21.01138
9378,18.35279
9380,19.86349
9402,10.78354
9403,19.87218
9423,13.15922
9442,29.65698
9443,21.8258
9473,23.1696
9484,16.87273
9487,22.55239
9529,20.26032
9530,21.16686
9548,15.53892
9563,24.79694
9582,19.49478
9602,23.04987
9612,28.51755
9628,21.33167
9660,26.79591
9709,17.1675
9736,22.17164
9748,26.86004
9775,12.43908
9776,12.81084
9777,20.78374
9778,13.66652
9780,26.46341
9823,18.28788
9826,21.52467
9831,23.04932
9846,24.55255
9875,16.68094
9879,21.67918
9936,22.40757
9944,12.80085
9964,21.64343
9968,16.50063
9982,27.88617
9984,14.40439
10033,19.71168
10056,27.20272
10064,22.99293
10066,24.60343
10070,12.19704
10084,21.40418
10128,14.42711
10129,22.50424
10182,17.93639
10202,17.62462
10230,15.02767
10242,10.90189
10252,18.82721
10273,14.27303
10287,22.54095
10295,16.13476
10305,20.42124
10384,28.34471
10408,24.30347
10410,11.26311
10457,15.80577
10459,16.55667
10467,23.96806
10504,20.66257
10509,21.55582
10558,25.72821
10567,13.0648
10608,17.96655
10609,9.620906
10668,19.93396
10681,19.55908
10721,12.66862
10738,17.82455
10819,20.80328
10889,27.82786
10890,20.43571
10902,25.39183
10910,12.08909
10914,11.75645
10958,21.1998
11000,16.88344
11027,15.01218
11062,17.99694
11071,9.131653
11077,16.79768
11107,19.6103
11125,26.04898
11131,20.81903
11158,23.76524
11162,21.54298
11180,25.79635
11196,9.803385
11229,22.46674
11232,22.44287
11256,13.90361
11265,24.53609
11272,23.06602
11301,19.59918
11315,15.88584
11324,15.45441
11327,18.98204
11337,12.80379
11381,27.68717
11406,17.73518
11459,17.16661
11500,17.35697
11502,19.00873
11529,16.35133
11533,21.36483
11534,19.29949
11544,21.25556
11545,18.59261
11578,14.21589
11594,17.54659
11664,23.68679
11673,11.30379
11686,24.8176
11705,19.22902
11723,19.79215
11725,25.79341
11734,25.49551
11739,27.59269
11742,18.84452
11784,16.89071
11799,17.11266
11845,20.58308
11920,21.7011
11935,24.10846
11937,17.88458
11947,16.12645
11962,29.30514
11975,23.18326
11985,21.31349
11999,23.80808
12025,17.52522
12039,23.66909
12048,13.86352
12053,15.09661
12062,19.13333
12131,20.70993
12133,23.91193
12179,26.70236
12193,21.48319
12240,10.83984
12249,21.68758
12252,23.2446
12277,21.12088
12304,17.09169
12324,21.78054
12330,19.56021
12360,14.8529
12381,19.15887
12388,20.76888
12396,17.70685
12414,11.24765
12425,17.91517
12441,14.136
12456,23.51968
12473,19.53239
12499,25.27995
12504,20.18424
12525,20.44067
12588,22.9385
12599,18.82746
12602,21.19588
12609,20.76644
12676,16.75598
12679,16.54583
12709,24.07391
12728,14.55103
12766,17.4942
12767,12.54415
12809,12.63856
12836,22.47096
12870,16.28413
12897,14.55068
12973,15.99115
13015,22.42238
13029,22.87141
13034,16.55626
13035,21.98897
13052,19.79662
13071,23.79461
13083,22.65071
13086,16.4209
13103,25.98476
13105,13.88921
13158,23.78481
13167,26.7302
13231,19.71881
13265,23.71143
13275,17.42837
13276,29.25061
13291,24.81647
13333,31.68078
13465,20.15031
13472,15.78045
13480,29.57472
13525,31.84634
13540,19.19139
13546,25.41057
13559,25.06731
13563,23.78003
13583,21.66215
13639,25.17707
13658,28.70409
13664,17.71907
13666,22.03379
13672,26.47268
13675,31.03456
13680,25.02794
13686,28.22144
13710,25.79154
13712,27.75973
13713,26.97922
13745,20.94124
13760,24.39161
13763,28.56103
13773,16.67762
13843,28.48341
13844,23.78972
13865,28.97531
13869,16.29357
13874,27.33678
13885,23.356
13890,28.20116
13906,21.88229
13909,24.67438
13931,29.95707
13948,28.2201
13987,22.06854
14058,26.44483
14061,19.71414
14073,16.28896
14124,18.9074
14143,30.27536
14215,26.80515
14243,26.00445
14282,21.35287
14293,34.91525
14306,20.78047
14316,21.89633
14344,24.75098
14365,20.54407
14367,26.72096
14368,17.53965
14396,21.42305
14407,28.51387
14432,25.05613
14454,25.52145
14474,25.49464
14479,19.45904
14486,25.43602
14500,24.4056
14519,26.06522
14521,21.78198
14529,20.42419
14596,31.67895
14603,23.36932
14619,28.10442
14628,27.70551
14645,24.59048
14651,15.91164
14692,20.16446
14699,20.70667
14724,22.53091
14743,24.20448
14787,19.30926
14833,22.2925
14889,25.74456
14894,25.22268
14915,15.74796
14933,25.09077
14945,22.46463
14963,23.27612
14978,19.16853
14991,24.39052
15007,27.59949
15023,26.33611
15024,28.11375
15047,24.65588
15050,23.32583
15059,26.02177
15090,25.95927
15092,21.70745
15115,25.96838
15116,26.25693
15143,28.28704
15154,25.8019
15169,32.86899
15236,21.28114
15242,31.66557
15252,25.59319
15257,25.03442
15296,34.13739
15297,26.31339
15318,23.34887
15322,30.7738
15331,22.39545
15338,23.91333
15357,22.71637
15406,30.7928
15419,19.08669
15484,21.83947
15500,31.91897
15502,20.56368
15515,27.47993
15528,32.4289
15546,20.1253
15549,26.53844
