ID,tbv_m
3,1.966676
42,-0.2129923
43,-1.245168
56,1.961439
72,7.807717
81,4.83695
85,5.378661
96,6.377763
151,0.4336352
167,10.84642
191,0.5307561
196,2.108466
240,7.890491
243,3.446833
266,-0.6241889
359,2.467334
370,2.639147
387,0.6045155
410,-2.191624
414,2.269062
477,7.777345
518,8.393672
523,3.902544
548,6.217864
568,7.269484
622,-1.730391
654,7.668753
666,5.418247
685,4.409775
704,5.465995
710,6.059741
777,2.653836
780,-1.347646
782,5.798434
828,3.14547
832,7.583142
835,1.120978
842,1.839594
846,-1.887844
855,3.343163
861,0.5409627
896,3.155814
905,1.771058
915,1.360538
925,4.339835
941,9.162013
945,4.178719
947,3.233937
962,12.39334
1046,5.172726
1050,5.050372
1058,0.6540869
1064,3.392708
1089,0.6471321
1100,2.852865
1127,-1.464399
1134,-4.937048
1154,-15.03397
1156,-10.73055
1160,-5.769166
1185,-6.913681
1193,-8.084957
1205,-3.868038
1261,-7.169869
1284,-1.189474
1286,-5.677858
1303,-1.874608
1304,-3.324454
1309,-0.2761159
1315,-8.157826
1321,-3.415411
1343,-2.425381
1447,1.004314
1455,-0.3782666
1478,-1.271231
1480,-8.462708
1482,-3.93298
1496,-7.572043
1497,-6.253201
1522,-12.42538
1533,-5.663708
1594,-5.587589
1611,-1.801955
1617,-13.08985
1627,-10.63013
1635,-12.20006
1673,-14.38455
1703,-6.97086
1735,-4.425068
1766,-1.390291
1782,-4.054904
1788,-8.936503
1811,-7.58817
1832,-9.603432
1852,-3.742713
1865,-3.92159
1868,-8.987598
1887,-7.51373
1888,-3.397448
1900,-9.663384
1918,-12.58841
1957,-7.399144
1968,-8.1895
1974,-7.604176
1999,-7.390831
2018,-9.425895
2038,-6.075567
2069,-9.173681
2084,0.8688637
2101,0.7975394
2126,-14.92742
2127,-10.69359
2199,-12.22043
2242,-12.69564
2305,-5.669635
2314,-5.667845
2319,-9.325935
2325,-2.45835
2328,-7.66552
2351,-6.114906
2368,-4.778895
2401,-4.401194
2440,-5.988918
2450,-5.123162
2473,-2.077858
2493,-6.433834
2516,0.1514595
2533,-11.92258
2548,-5.350496
2577,-9.632914
2581,-12.30747
2587,-4.229574
2598,-9.685822
2617,-3.552063
2630,-7.541581
2643,-4.42055
2675,-4.79952
2693,-7.2433
2707,-14.84936
2739,-10.67388
2769,-1.917928
2783,-5.739927
2784,-14.18666
2804,-9.143545
2819,-4.993716
2851,-10.1032
2863,-5.407065
2872,-14.75146
2910,-7.356987
2912,-2.187897
2932,-8.111995
3006,-8.179218
3019,-1.099454
3029,-10.70244
3071,-9.045793
3170,-0.5776929
3202,-10.10487
3219,-1.424066
3234,-0.07769292
3261,-6.363653
3280,-5.91289
3331,-8.798735
3334,-0.7478937
3335,-5.946614
3405,-7.458602
3419,-0.6141044
3421,-5.0049
3422,-4.236785
3433,-11.00365
3515,-8.346168
3589,-6.969234
3595,1.047083
3628,1.976852
3635,-5.710449
3648,-4.149514
3665,-14.08617
3667,-8.114953
3671,-9.337567
3700,-8.18285
3716,-4.609524
3760,-3.17903
3761,-4.129845
3797,-5.621033
3802,-9.145438
3835,3.087947
3860,-5.682891
3861,-7.719873
3869,-7.424306
3888,-8.081169
3914,-4.939755
3930,-6.67577
3957,-5.08424
3971,-4.284456
3973,-6.912392
3975,-3.251059
3978,-3.550336
3981,-15.0466
4003,0.6627824
4041,-9.980168
4072,-8.868386
4100,-3.437873
4103,-1.127983
4117,-2.121897
4276,-12.15922
4277,-4.26251
4281,-1.503382
4305,-6.252425
4321,-4.508755
4345,-2.294522
4395,-3.170566
4432,-6.261833
4446,-4.014112
4455,-5.28952
4472,-4.51611
4482,-6.522776
4510,-6.423413
4514,-3.532228
4532,-9.294614
4541,-10.42582
4554,5.377632
4556,-10.27585
4560,-6.616812
4593,-2.404004
4597,-5.353262
4600,-4.792813
4643,-13.00713
4649,-8.747627
4676,-3.170825
4679,1.962752
4683,1.402434
4688,-11.0225
4690,-9.045287
4707,-2.63605
4720,0.619023
4742,-2.963786
4758,-10.22094
4802,-6.653174
4845,1.049588
4887,-4.951658
4889,-0.8952727
4894,-7.900532
4897,-10.55953
4914,-4.83065
4951,-1.83565
4953,-0.2347145
4957,-4.687769
4975,-4.346816
4982,3.865048
4994,-9.117932
5012,-9.782196
5047,-8.425182
5052,-8.401419
5054,-2.469043
5067,-3.729616
5079,-3.110723
5102,-2.561647
5131,-1.712616
5147,2.505566
5185,-7.61274
5193,-11.43401
5195,-8.548149
5219,-1.615546
5301,-6.126886
5304,-6.987056
5311,-2.923257
5327,-7.504918
5333,-9.808066
5336,-4.638713
5368,-2.142483
5379,-0.8743345
5384,3.926334
5392,0.4853755
5393,1.349096
5399,-2.779773
5403,-3.487654
5428,-2.447625
5474,-12.80541
5516,-5.291655
5540,4.358779
5564,-12.86419
5603,-2.736182
5663,-7.207752
5684,-7.778499
5722,-0.3384004
5739,-7.73666
5772,8.170694
5797,0.9401792
5802,0.2033316
5822,-3.229593
5825,-5.077141
5845,0.4980024
5847,-3.584714
5855,1.165691
5857,-11.33929
