ID,tbv_m
2,2.145435
11,11.48983
38,-0.3414892
150,8.530093
160,8.192728
161,-1.918521
184,1.370414
206,-1.926496
215,8.077805
236,12.34002
286,2.937884
298,2.906283
311,11.14553
322,5.692194
409,3.524515
420,5.405039
462,2.968371
477,7.777345
506,-1.646564
509,5.987843
523,3.902544
527,-0.3965745
553,0.376928
555,3.359972
556,3.752347
594,8.336898
623,0.9345248
697,2.38215
720,-2.727166
736,4.365855
740,0.2867714
782,5.798434
788,-1.354816
798,-0.1506462
855,3.343163
866,-2.032624
912,-0.8281737
916,-1.651718
917,5.46232
931,2.06645
938,2.450899
946,-1.134304
949,1.927005
995,1.869683
1004,1.975667
1007,5.802518
1008,6.609689
1013,1.582404
1021,8.349176
1033,-0.04977227
1051,-0.2882445
1053,9.017605
1072,0.3555596
1086,9.886723
1091,-2.13561
1120,-6.864967
1131,-4.363801
1157,-2.302614
1164,-1.041969
1176,-6.497676
1225,-2.223344
1244,-11.05251
1279,-6.876591
1281,-2.349671
1292,-9.704823
1294,-3.12078
1325,-3.579105
1339,-3.94398
1372,-7.606125
1430,-12.74665
1458,1.714446
1474,-4.872014
1487,-3.054064
1502,-8.725111
1512,-9.230943
1520,-9.456531
1540,-3.890449
1543,-5.357022
1616,-6.062951
1629,-6.312249
1630,-5.403683
1631,-9.635544
1641,-11.54301
1646,-7.669739
1660,-0.5503856
1673,-14.38455
1675,-13.63079
1681,-8.167782
1693,-5.411282
1705,-13.79501
1730,-1.314535
1751,-6.869144
1820,-4.939163
1827,-6.605505
1843,-6.642997
1861,-7.453674
1923,-7.209024
1951,-8.993311
1976,-8.7073
1978,-2.520938
1987,-2.036642
2037,-2.711529
2048,-9.228208
2049,-11.11006
2052,-2.790344
2063,-16.58925
2080,-7.56925
2104,0.7624064
2127,-10.69359
2151,4.329532
2161,-8.316108
2175,-6.780971
2178,-6.222549
2180,-3.617405
2217,-6.326229
2218,-13.21291
2222,-1.229755
2224,2.768884
2260,-10.4872
2280,-4.981097
2296,-10.42183
2352,-0.2893733
2373,3.255515
2385,-12.90243
2400,-13.73386
2440,-5.988918
2471,-3.22509
2472,-1.752175
2534,-3.695965
2540,-9.02075
2568,-6.175453
2603,-1.220957
2634,-3.256676
2655,-1.911958
2672,-7.672282
2693,-7.2433
2696,-2.737769
2699,-8.32815
2706,-10.44134
2730,-9.947578
2787,-6.431936
2812,-7.866537
2822,2.065876
2826,-2.93745
2829,-5.032006
2860,-10.23307
2888,-8.749497
2910,-7.356987
2926,-5.141164
2996,-10.63644
3010,-7.573525
3021,-5.980597
3030,-11.69955
3038,-3.465872
3042,-9.2335
3101,-5.511943
3139,-3.912339
3155,-13.65599
3198,-9.768283
3206,-6.591587
3234,-0.07769292
3258,-9.128888
3267,1.284528
3304,-4.942629
3309,-7.598957
3321,-10.015
3370,0.3410377
3377,-6.90317
3397,-4.641767
3470,-2.64195
3471,-5.897171
3503,-4.118789
3504,-10.00526
3514,-7.305639
3515,-8.346168
3517,0.8073692
3518,-0.3505241
3531,-8.715392
3567,-6.530938
3576,-3.645315
3579,0.1156786
3630,-5.887333
3643,-1.306578
3655,-9.511996
3694,1.4862
3737,-4.487167
3745,-6.729993
3749,-0.2259861
3751,-4.139408
3753,-4.857432
3767,-9.69672
3776,-9.955299
3804,-2.407102
3811,-3.462589
3813,-7.155831
3822,4.450217
3833,-5.398259
3834,-6.342999
3871,-6.533024
3936,-12.03241
3979,-5.213862
4073,-4.438577
4084,-6.585019
4118,-0.01460749
4158,-2.483749
4224,-5.68862
4245,-6.273879
4274,-8.354102
4290,-1.452701
4308,-11.73428
4310,-7.939278
4314,-6.710743
4344,-4.605043
4346,-3.947814
4413,-9.608744
4417,-0.3476551
4425,-5.41638
4450,-7.599671
4486,-8.203106
4510,-6.423413
4516,-3.152719
4531,-9.915557
4569,-12.17578
4572,-7.130037
4577,-8.782561
4588,2.287887
4591,-8.831774
4604,-12.43046
4612,-1.14628
4630,-7.774063
4645,-2.171605
4653,-7.723313
4691,-6.459994
4701,-2.783714
4719,0.3564733
4755,-4.665257
4762,-7.782812
4763,-1.903085
4769,-5.742814
4879,3.76618
4897,-10.55953
4900,-9.987586
4914,-4.83065
4921,-4.288712
4927,-5.714929
4971,-4.287075
4987,-7.029763
4998,-5.620884
5000,-8.545395
5003,-6.657511
