ID,tbv
12,10.47985
22,15.12968
33,24.41048
83,18.6832
130,21.15761
150,22.0633
159,20.78379
187,11.85241
193,17.12783
204,28.51535
217,17.76634
222,14.09111
235,21.13521
238,14.62859
246,19.47843
247,17.59018
248,16.5029
252,23.02776
256,16.97432
322,15.41444
400,20.44967
440,18.49503
447,17.79702
451,15.96127
464,9.635854
487,22.69514
534,20.76383
570,5.883031
577,21.31246
589,12.00234
609,24.39513
644,11.50839
664,24.3719
689,10.7587
714,19.6407
715,23.08393
716,8.780289
722,10.01784
724,20.96145
728,15.65105
801,10.72127
811,9.68541
841,15.04105
908,14.9579
914,15.07387
917,15.83748
924,15.48999
954,9.359695
966,19.14594
1015,26.43188
1019,16.30565
1061,14.49524
1070,12.61753
1078,22.99971
1094,10.70329
1103,5.486139
1158,8.700019
1170,5.143422
1185,3.192361
1198,2.834648
1255,7.215387
1260,-0.6735309
1283,11.0805
1302,12.51714
1316,7.435475
1318,3.720967
1335,9.933615
1341,6.788448
1354,8.331638
1370,0.4113807
1375,2.742515
1402,12.57828
1424,6.999204
1441,10.31286
1443,10.67857
1447,15.53464
1464,2.059517
1538,4.158582
1588,1.712436
1621,8.05106
1681,11.20933
1687,16.74038
1733,0.3518552
1736,6.55328
1738,14.59178
1754,2.959979
1780,9.434663
1815,13.16301
1828,3.073952
1829,7.898238
1834,8.244304
1843,11.72653
1853,13.23611
1862,4.209875
1910,5.818961
1915,4.86096
1929,-0.2962588
1940,-2.012768
1954,19.44832
1996,4.46716
2002,12.18056
2027,10.60054
2048,2.737918
2086,9.253536
2108,7.870668
2113,-0.6711661
2130,5.202485
2134,7.481699
2136,2.230923
2141,13.12751
2142,6.067159
2157,8.836916
2184,6.912094
2196,-0.3333196
2202,6.516974
2208,3.152432
2212,5.497353
2214,8.724365
2224,16.97259
2238,8.017675
2325,1.046591
2354,15.82211
2368,12.68444
2401,12.45165
2404,6.083832
2406,2.355822
2417,2.832966
2440,7.355811
2485,10.7023
2486,13.06305
2556,16.43513
2569,1.372982
2579,18.18931
2585,13.46015
2589,3.77644
2629,1.188046
2657,14.83749
2731,6.806166
2777,12.96962
2825,10.69352
2836,11.95356
2847,2.578151
2851,3.225966
2863,14.03997
2886,-0.2270498
2897,7.376371
2940,1.624297
2948,9.044935
2970,7.1977
2974,-0.9516591
2996,4.116124
3033,9.058104
3058,3.873492
3074,-1.720824
3076,8.547524
3123,5.322927
3135,1.304196
3138,11.45902
