ID,tbv_m
26,3.449718
34,2.599651
73,3.846693
92,1.258264
133,1.316519
146,3.754145
162,1.692786
173,2.579083
176,0.6585662
258,-1.767721
264,2.129068
284,7.976484
293,4.842493
295,6.227366
302,2.852934
353,-0.3706042
368,7.002545
373,0.3556517
375,-0.0585997
420,5.405039
426,5.020018
428,1.32407
442,-0.2142607
444,6.386736
516,4.662157
545,7.883
604,0.2459986
654,7.668753
678,9.002068
732,4.979971
759,6.251657
786,10.06686
796,13.04724
803,1.931783
828,3.14547
851,7.46115
852,10.39083
855,3.343163
866,-2.032624
880,-3.442892
896,3.155814
902,0.8934164
903,2.733163
922,6.176593
946,-1.134304
951,0.5379825
952,4.815949
987,-4.035064
992,6.246698
1024,5.405905
1046,5.172726
1073,6.176575
1080,10.531
1089,0.6471321
1099,3.034186
1137,-9.41991
1144,-3.624213
1146,-8.656578
1150,-12.59461
1166,-6.063899
1193,-8.084957
1206,-5.053195
1228,-6.02078
1246,-8.503483
1247,-12.03264
1263,-5.082312
1281,-2.349671
1289,-8.067498
1322,-3.318883
1348,-5.141181
1398,-9.253209
1435,-12.42223
1450,-2.433905
1474,-4.872014
1480,-8.462708
1517,-8.259024
1538,-9.100634
1562,-10.51506
1563,-4.674087
1571,-7.641611
1622,-4.269496
1627,-10.63013
1633,-14.9663
1643,-12.46887
1650,-5.261061
1655,-9.558637
1733,-7.17345
1744,-8.380658
1768,-8.630685
1787,-7.203492
1849,-1.570451
1852,-3.742713
1866,-9.021681
1892,-5.505358
1900,-9.663384
1901,-6.035645
1929,-11.44727
1945,-6.516481
1949,-4.675033
1960,-3.754809
1994,-9.249829
2011,-9.269395
2041,-4.795651
2043,-4.223098
2051,-6.036229
2057,-10.53657
2162,-8.354442
2188,-4.011954
2194,-4.373803
2201,-2.760303
2202,-8.840042
2243,-5.876
2248,-10.93833
2258,-7.465756
2314,-5.667845
2327,-8.483351
2334,-3.280097
2336,-4.589731
2380,-6.135264
2382,-12.67177
2392,-6.432444
2410,-5.076177
2433,-3.063414
2439,-3.677757
2459,-8.101079
2462,-7.427826
2473,-2.077858
2501,-7.76333
2515,-12.23172
2533,-11.92258
2560,-1.91701
2585,-1.130025
2660,-0.2401538
2714,-12.141
2722,-5.023288
2728,-12.30268
2740,-9.894615
2752,-7.990322
2763,-7.638321
2767,-2.888329
2769,-1.917928
2787,-6.431936
2799,-7.299791
2813,-5.703092
2814,-4.372869
2841,-5.056093
2885,-11.61283
2925,-10.48708
2930,-11.60753
2936,-9.301685
2980,-6.956518
2981,-12.37694
3055,-14.68698
3056,-12.38468
3096,-4.972607
3108,-6.148547
3128,-5.997177
3147,-4.691581
3172,-9.35255
3174,-8.779227
3205,-4.371367
3235,-0.2123984
3261,-6.363653
3303,0.2549638
3314,3.759473
3326,0.3448523
3328,-3.948915
3333,-4.108986
3341,-2.010493
3345,-8.63326
3347,-4.083557
3389,-3.630539
3390,-1.915185
3410,-4.906161
3438,-4.838285
3442,-4.458414
3517,0.8073692
3531,-8.715392
3582,-2.995291
3623,-6.114338
3636,-7.797045
3664,-10.84002
3675,-6.712926
3685,6.907697
3689,-3.765093
3694,1.4862
3710,-1.114908
3712,-3.922355
3750,-1.453176
3770,-0.2857803
3799,-11.07943
3826,-7.764281
3863,-0.1178817
3894,-6.725432
3905,-9.045761
3954,-1.373848
4006,1.436281
4013,-4.911671
4023,-6.441272
4030,1.43084
4039,-5.073801
4079,-6.185287
4090,-4.258562
4108,-3.240012
4109,-0.7653495
4154,-4.29084
4168,1.7687
4199,-10.80306
4246,-7.012958
4252,-1.135809
4296,-1.007663
4309,-7.013736
4312,-4.547811
4332,-4.816808
4340,-0.1117532
4350,-10.16733
4361,-7.45129
4362,-3.57071
4364,-8.083467
4380,-9.994954
4395,-3.170566
4403,-3.27777
4422,-7.171268
4440,-9.670851
4472,-4.51611
4482,-6.522776
4505,-11.88072
4558,-2.591899
4568,-5.599314
4575,-8.617235
4583,-9.625892
4606,0.9819979
4617,-9.366513
4637,-3.627546
4641,-9.160101
4651,-5.251771
4653,-7.723313
4665,-7.205679
4697,-8.059845
4710,-1.568831
4716,-9.244924
4731,-4.166576
4739,-0.5726541
4792,-2.414691
4816,-6.229666
4869,0.8906101
4876,-7.58582
4899,-9.121182
4915,-0.314493
4988,-5.990289
4990,-10.66585
5021,-1.927428
5039,-9.720643
5065,-6.965616
5076,-11.36842
5159,-4.285581
5190,3.100684
5200,-5.247984
5221,-3.628483
5243,-1.334873
5247,-8.067895
5256,-6.179156
5260,-10.05984
5339,3.385224
5344,-8.540285
5350,-7.590327
5391,-1.792314
5397,-12.83085
5430,1.34917
5439,-8.060599
5442,-3.901083
5474,-12.80541
5491,-4.482419
5498,0.9746972
5549,-7.262165
5568,-2.673874
5569,-8.061962
5587,-5.872043
5614,-11.87678
5651,-7.923744
5654,0.252462
5663,-7.207752
5695,3.387771
5712,0.7196145
5744,1.344693
5769,-5.868987
5783,-7.280751
5819,-2.715471
5829,-6.682436
5856,-3.334751
5858,-12.39607
5863,-8.48158
5870,-2.92367
5874,2.809272
5890,-3.836873
5892,3.084423
5907,-4.707776
5926,-7.066184
5958,-6.988486
5966,2.325781
5968,-6.580357
5979,1.373364
5988,-5.280071
6000,-0.6807886
6033,-11.05428
6042,-6.179905
6070,-5.092853
6111,-2.74189
6136,-3.679846
6160,1.573476
6182,-0.3406348
6230,-0.9831845
6231,-4.378447
6243,-4.606078
6291,-10.81475
6310,-8.078034
6338,-1.418439
6346,-5.92969
6354,-6.822963
6365,0.279043
6372,-2.73654
6378,-8.150507
6382,-2.430278
6438,0.1146094
6457,-6.603437
6480,-2.837618
6491,-5.198557
6511,-2.119532
6512,-2.954356
6513,-2.980791
6551,0.1503326
6556,-6.844969
6571,-5.055383
6600,-3.474669
6619,-0.5819801
6678,-1.545953
6683,0.4844244
6689,0.6384914
6707,-1.864332
6718,-3.218266
6720,-8.729395
6751,-5.469652
6793,-7.292714
6802,-1.484906
6845,-4.558258
6908,-1.082441
6929,-2.880236
6990,-6.170812
7007,-5.170362
7021,0.9670741
7052,-6.274884
7075,-0.736654
7080,-5.788335
7082,-2.480838
7095,-1.328372
7103,-0.864039
7145,-6.347399
7166,-5.380269
7192,1.589517
7241,-1.169126
7253,7.478173
7268,0.8765104
7270,-2.465639
7297,-3.435613
7314,-1.911201
7366,0.4750151
7375,5.753364
7382,-1.117676
7398,0.2587191
7399,3.617184
7407,-7.86386
7409,-6.574636
7414,-2.717531
7415,2.143681
7416,2.337174
7428,-0.7055386
7461,-6.385142
7470,2.720593
7499,-5.318486
7577,2.259736
7578,-0.1762168
7590,-0.5282331
7603,-1.357663
7633,-5.202566
7660,-3.64167
7675,-4.044232
7698,-5.834259
7702,-2.616029
7766,-5.216923
7768,-1.279411
7883,-6.10038
7921,7.2782
7923,3.56847
7959,-4.279718
7969,-8.03062
7975,-2.389799
7983,-4.310448
8015,-5.890453
8022,-8.740934
8053,-1.494934
8067,-2.093553
8083,-3.233176
8111,4.164778
8128,-2.754683
8149,-5.007663
8198,2.169504
8204,-2.42645
8214,-0.405551
8237,0.2182954
8256,1.66502
8260,1.350111
8266,0.4801446
8269,-0.8626871
8296,-0.3604873
8310,-1.585287
8326,-5.832128
8347,-3.120842
8348,-0.8775759
8384,1.469686
8420,-5.595831
8490,-5.421948
8491,4.357462
8499,-2.597119
8514,-4.372693
8519,-5.312749
8563,-1.557922
8578,0.7357836
8580,-4.862672
8634,-0.6241796
8643,-3.6597
8649,2.181236
8654,-3.492385
8681,2.776952
8688,-5.969245
8703,-5.223371
8735,-0.8339442
8750,-5.554731
8756,-1.900611
8759,0.9264536
8787,-1.565429
8795,-3.582538
8809,-9.361492
8869,-0.1155756
8873,-4.319211
8886,-4.511156
8902,-1.310286
8934,-1.559178
8954,-1.141734
8979,-4.840298
9057,2.383439
9061,-1.293472
9062,-2.286079
9073,-4.468082
9077,-11.14188
9081,4.261633
9102,-3.827854
9148,-5.873022
9166,-6.190686
9176,-2.670179
9179,1.100535
9194,-0.7015374
9240,-4.116174
9270,0.4439492
9298,-3.319971
9304,6.159929
9315,-0.7876637
9346,-0.1107954
9393,5.597384
9403,-1.90039
9424,3.19316
9456,-1.472566
9521,5.8112
9537,-3.760685
9544,-5.334702
9555,-0.6923462
9576,-5.542928
9620,-2.41191
9633,-0.3717171
9645,-2.222141
9646,-1.858649
9668,-2.195427
9688,3.395289
9701,-1.064227
9712,0.5706398
9713,1.210832
9724,-0.1923633
9726,-1.264946
9728,-4.146998
9745,1.056885
9754,6.491804
9770,-7.17682
9830,-4.247078
9836,2.744501
9881,1.410365
9885,-1.654465
9889,2.469272
9904,-2.095535
9911,-2.343338
9925,-3.438796
9970,-3.887201
9983,-5.927131
10013,-5.63648
10014,-0.4552546
10041,4.247014
10080,4.3353
10091,-6.069274
10095,-0.2611078
10105,2.625714
10113,5.228709
10120,2.972306
10122,-3.578219
10127,-1.169596
10140,2.973429
10147,-0.1032301
10219,5.525282
10220,-0.2575879
10234,-1.600334
10263,-2.901452
10318,-1.737153
10339,-0.9872347
10355,2.152087
10382,-0.07738382
10406,0.2344429
10407,3.478476
10417,0.8684998
10450,3.901222
10498,-2.673516
10523,1.871609
10556,0.5447227
10566,-2.939943
10618,0.2975153
10626,3.557282
10633,-2.430861
10646,-2.914541
10661,-0.1926749
10669,-7.281223
10686,-1.56823
10699,2.658876
10737,-1.410252
10780,-1.824652
10786,-1.678285
10857,3.67201
10879,4.703922
10909,-2.250205
10914,-2.264814
10923,-4.905666
10924,-3.051328
10961,1.848716
10972,-1.895514
10979,-0.5736717
11056,1.555295
11089,-1.617925
11094,-0.44994
11095,-2.006885
11096,-0.7811751
11135,0.1373321
11141,7.518497
11148,5.114092
11151,-0.9463734
11205,1.988631
11212,2.415164
11254,-0.1680103
11257,-5.059562
11264,-3.906219
11292,-0.9477117
11307,5.450671
11329,0.9915624
11366,-0.3730508
11378,0.8049739
11468,7.181857
11481,2.488006
11488,-1.091773
11489,7.113229
11510,3.866727
11512,8.036802
11567,-0.8816735
11568,4.159039
11569,-0.7456134
11580,4.277082
11601,1.575429
11603,4.579295
11614,0.6546576
11625,0.1118444
11631,2.246403
11638,3.159573
11673,-3.889949
11684,2.313727
11699,-1.706615
11716,-4.055122
11764,5.479011
11777,9.400555
11801,-0.3241407
11861,-0.7003152
11871,3.869303
11892,0.08326812
11910,-0.001696937
11919,0.3201577
11929,8.293284
