ID,tbv
26,16.81664
34,18.57196
73,18.66438
92,15.60398
133,22.60576
146,17.6092
162,13.84396
173,14.1963
176,12.89155
258,10.94282
264,11.66368
284,16.8108
293,12.20815
295,21.07866
302,17.25418
353,10.22647
368,20.81228
373,15.24002
375,7.756401
420,21.28554
426,13.06361
428,21.01393
442,16.89944
444,19.31062
516,18.45269
545,23.05363
604,15.25134
654,21.8714
678,22.95152
732,19.9425
759,15.58344
786,25.40756
796,29.62684
803,9.913095
828,14.31227
851,16.78322
852,18.31169
855,25.00964
866,11.05807
880,8.958351
896,19.87127
902,16.80178
903,11.2648
922,30.73881
946,11.91708
951,13.30658
952,18.09676
987,9.36336
992,17.25888
1024,21.50735
1046,16.24233
1073,21.50444
1080,25.49314
1089,13.74316
1099,19.37255
1137,12.65858
1144,11.97224
1146,8.723979
1150,4.192215
1166,15.18884
1193,3.038229
1206,8.509048
1228,6.669164
1246,9.573839
1247,2.620054
1263,14.70668
1281,17.05406
1289,8.466806
1322,12.9998
1348,6.230324
1398,1.388484
1435,4.446179
1450,8.884846
1474,6.801157
1480,1.151298
1517,4.234289
1538,4.158582
1562,8.655565
1563,10.73992
1571,5.512116
1622,8.226647
1627,-5.145471
1633,-3.407267
1643,1.716714
1650,5.513744
1655,8.2907
1733,0.3518552
1744,7.905347
1768,7.06216
1787,-2.616729
1849,16.39961
1852,10.07745
1866,3.004006
1892,12.67137
1900,5.887274
1901,7.52716
1929,-0.2962588
1945,11.63863
1949,14.67317
1960,15.39792
1994,5.354878
2011,5.945682
2041,10.94411
2043,6.191554
2051,6.005656
2057,5.060451
2162,6.109289
2188,8.844527
2194,8.46478
2201,8.287132
2202,6.516974
2243,4.943874
2248,8.457864
2258,5.586209
2314,7.763001
2327,2.098555
2334,6.465872
2336,2.04181
2380,16.95489
2382,-3.279092
2392,4.283283
2410,7.979744
2433,10.66589
2439,12.67969
2459,11.33905
2462,6.78909
2473,12.89422
2501,8.542815
2515,1.012607
2533,6.447888
2560,10.17191
2585,13.46015
2660,16.20094
2714,3.024682
2722,5.995963
2728,-1.983962
2740,0.03302875
2752,5.214324
2763,9.542005
2767,12.257
2769,17.7036
2787,8.534354
2799,2.75383
2813,8.949383
2814,10.54299
2841,2.873377
2885,3.13874
2925,3.707275
2930,2.852027
2936,4.067058
2980,9.619817
2981,3.624678
3055,-7.531714
3056,-0.6323091
3096,10.46663
3108,11.06155
3128,3.27746
3147,4.882035
3172,10.9755
3174,10.06805
3205,8.921681
3235,12.39049
3261,8.962071
3303,9.795328
3314,20.03648
3326,12.04481
3328,13.59838
3333,9.025609
3341,15.02613
3345,10.84392
3347,13.97723
