ID,tbv_m
2341,-11.65702
2355,-12.18515
2359,-5.449769
2398,-13.63201
2400,-13.73386
2433,-3.063414
2520,-8.910295
2534,-3.695965
2551,-3.342634
2626,-5.427435
2649,-1.98669
2671,-4.339376
2682,-5.255173
2709,-2.723812
2723,-6.64658
2744,-8.132945
2765,-4.481962
2770,-3.311374
2781,-1.636694
2783,-5.739927
2785,-6.702181
2825,-2.606137
2845,-7.282668
2862,-6.971614
2879,-8.808969
2925,-10.48708
2926,-5.141164
2948,-9.695536
3000,-10.48798
3043,-12.41397
3069,-8.433419
3079,-10.76805
3174,-8.779227
3183,-4.847626
3233,-8.123998
3241,-3.466515
3244,-11.94082
3251,2.763962
3262,-2.362414
3264,-6.923162
3276,-6.351963
3289,-3.029099
3290,-11.26228
3301,-7.674532
3303,0.2549638
3333,-4.108986
3338,-6.429064
3344,-5.37639
3345,-8.63326
3346,-7.104833
3358,-8.010749
3368,-1.157758
3376,-6.022022
3378,-5.412795
3384,0.8453191
3385,0.3067668
3416,-5.812603
3426,-2.449181
3449,-9.410298
3459,-0.6376541
3466,-6.144641
3493,-10.09722
3526,-6.824796
3533,-3.553157
3563,0.9656973
3582,-2.995291
3620,-7.364962
3626,-3.422344
3639,-5.096124
3667,-8.114953
3687,-7.07191
3698,-1.631736
3701,-2.776653
3707,-3.87731
3709,-4.486303
3729,-1.130171
3737,-4.487167
3741,-12.45096
3822,4.450217
3847,-1.979311
3857,0.9595133
3865,-1.543929
3949,1.009109
3966,0.2748991
3995,-11.06037
4025,-4.003794
4049,0.2803277
4064,-0.9455986
4080,-4.675339
4109,-0.7653495
4119,-4.967063
4168,1.7687
4171,-7.210475
4177,-3.334052
4213,-2.823131
4224,-5.68862
4234,-8.399917
4236,-9.438627
4256,-4.374796
4262,-2.117853
4283,-7.830831
4288,-4.657539
4309,-7.013736
4354,-13.38028
4421,-6.421263
4428,2.931749
4466,-5.336204
4486,-8.203106
4542,-8.591446
4549,-7.18665
4552,-7.659858
4553,-1.039161
4584,-7.934716
4600,-4.792813
4612,-1.14628
4630,-7.774063
4649,-8.747627
4651,-5.251771
4664,1.190735
4727,-8.318613
4747,-11.99783
4781,-5.853152
4794,-1.379731
4826,1.687661
4840,-7.843577
4906,-2.690253
4912,-4.259084
4921,-4.288712
5007,-11.46558
5051,0.3453971
5065,-6.965616
5066,-3.498346
5110,-1.609003
5112,0.603755
5134,4.384157
5194,-6.741154
5221,-3.628483
5246,-0.9311737
5265,-2.582069
5290,-9.00981
5298,-8.287407
5299,1.50414
5303,4.368561
5386,-7.69718
5389,-0.1148775
5432,1.969413
5443,-3.509623
5463,-10.95201
5532,1.029194
5549,-7.262165
5558,-4.506646
5567,-1.381437
5570,-5.390196
5582,-5.270827
5613,-8.186515
5620,-1.388565
5626,-4.519978
5631,-5.707233
5632,-7.291513
5688,-13.13272
5718,-4.904238
5720,-5.386687
5730,-5.265451
5740,-9.769327
5752,-1.083658
5760,2.859406
5761,2.575936
5773,-12.77264
5805,-2.71766
5809,-2.033485
5831,-1.091354
5833,-4.056245
5955,-4.202541
5993,-7.560314
6042,-6.179905
6046,-7.863678
6052,-5.897042
6071,-5.008773
6079,-9.644378
6093,-4.639058
6100,-0.8584435
6101,-8.07741
6127,-1.837377
6137,-2.942921
6161,-6.323728
6169,-5.658357
6179,-2.321786
6243,-4.606078
6318,-5.327361
6329,-9.95693
6340,-8.650385
6372,-2.73654
6385,-5.708577
6393,-1.140468
6401,-2.414943
6420,-1.475573
6427,1.20894
6458,-0.5816943
6460,-7.802362
6464,-7.892408
6486,-6.893329
6489,-7.565819
6496,-4.863098
6501,-4.328545
6521,-7.692211
6531,-6.435529
6538,-11.66634
6621,-2.138502
6647,-10.43135
6676,-0.07263453
6684,-6.582049
6694,-3.611927
6761,-1.509143
6773,-3.755548
6774,-4.885838
6776,-6.981612
6797,-7.264889
6837,-0.8212392
6839,-5.180481
6871,0.1362433
6922,-8.886302
6930,-1.98983
6949,-5.990755
6987,-5.327784
7003,-4.040252
7004,-2.062968
7043,-4.374275
7061,-2.218109
7086,-9.765836
7090,-1.155349
7095,-1.328372
7099,-7.23832
7103,-0.864039
7151,2.367864
7167,1.114348
7177,-2.870243
7189,-1.192557
7211,1.364046
7213,2.613705
7264,-3.434219
7284,-2.12675
7311,-4.562311
7313,-0.2084055
7314,-1.911201
7319,-0.939178
7359,-1.487532
7382,-1.117676
7393,2.989757
7417,-0.6022513
7434,0.8627907
7436,-11.23704
7437,-6.214647
7445,-0.8953421
7446,1.283069
7508,-5.714756
7539,-2.366979
7568,-5.934484
7576,-10.58046
7601,-7.243926
7602,-2.099763
7613,-6.86263
7652,-0.5112598
7660,-3.64167
7666,-6.26343
7706,-8.895146
7707,0.6131689
7714,-4.0288
7724,1.755172
7742,-7.444136
7746,-2.297022
7760,0.5252904
7764,-7.738484
7781,-0.894783
7784,-5.487247
7794,-1.580885
7806,-5.974999
7844,0.3956496
7906,-7.8837
7921,7.2782
7934,-8.286093
7937,-3.833399
7979,-6.603925
7981,3.161205
8011,-4.595892
8035,-8.491885
8052,-2.659719
8068,-0.7011774
8075,-2.571031
8080,-1.100433
8113,-5.954707
8132,-5.716379
8140,-11.07298
8146,-0.7913092
8149,-5.007663
8154,4.372377
8189,2.676553
8210,-2.653845
8214,-0.405551
8241,-2.030514
8282,0.6683436
8307,-1.648961
8359,0.9511178
8364,2.204763
8379,-4.384401
8388,0.7591356
8436,-5.814179
8510,-1.764202
8558,-1.316202
8566,-1.661537
8616,-4.429856
8656,-5.735942
8721,-6.215816
8775,-0.1768471
8803,-7.841376
8865,2.781174
8886,-4.511156
8888,-2.555018
8899,-3.015514
8911,-2.612567
8919,-8.539718
8936,0.07860122
8959,-3.931492
8967,-3.16346
8973,-3.072299
8984,-0.03571486
8986,-3.875022
8990,-1.317712
8995,-4.919034
9026,-6.423877
9042,-0.3905773
9051,-6.673415
9086,2.269426
9128,-0.2834312
9146,-7.388755
9175,-0.2253713
9189,-5.321073
9195,3.839933
9221,6.275489
9249,-1.184705
9272,-0.8837823
9279,-1.274396
9316,-0.8375944
9330,-0.9368738
9336,-0.2934628
9387,-2.74265
9397,-2.806366
9413,2.90307
9461,7.075976
9476,3.972227
9487,2.969849
9498,2.24191
9510,-2.945629
9513,-6.734958
9525,0.6683293
9527,-7.511917
9545,-0.9971044
9565,-2.59559
9595,-8.131306
9597,1.98969
9600,-4.595041
9603,-0.2321106
9609,-4.798332
9625,2.059479
9632,0.1478933
9672,-7.928105
9734,-3.050754
9742,1.662536
9745,1.056885
9831,1.356375
9869,-4.698678
9872,-0.6022161
9882,0.1065663
9917,1.594126
9942,0.9594293
9950,2.191573
9974,-4.10889
9975,1.315786
9991,-0.7410173
10012,-0.4477416
10025,4.076247
10038,-4.915286
10045,-0.393969
10050,0.5723643
10053,1.456486
10072,1.694974
10104,5.291835
10170,-0.8320633
10222,3.032672
10224,-1.479109
10239,0.9966463
10252,2.9128
10296,1.54271
10324,3.555328
10333,-4.8999
10339,-0.9872347
10357,3.106903
10417,0.8684998
10423,2.496772
10448,-1.316613
10452,1.664528
10455,-8.811133
10457,0.6346739
10460,6.689284
10502,0.3526437
10517,0.7667618
10539,-6.160473
10575,1.777546
10621,-3.580497
10625,-1.711526
10632,2.369312
10643,-0.7710398
10645,-4.108092
10650,-6.97182
10655,-5.742279
10686,-1.56823
10711,1.286965
10732,3.541669
10737,-1.410252
10776,-2.822701
10777,-5.026026
10807,5.818593
10822,2.199219
10850,5.288262
10862,-2.02963
10878,0.3086909
10914,-2.264814
10919,-5.321608
10952,0.04059437
10966,-4.706086
11013,-4.6904
11018,0.9391712
11092,2.089921
11104,-4.857534
11132,4.370385
11136,4.433708
11143,5.258217
11148,5.114092
11160,3.2451
11184,2.519342
11224,-6.765588
11281,-2.390524
11298,4.884692
11323,-0.3360921
11329,0.9915624
11338,5.73936
11357,-0.2412718
11363,3.462507
11397,-0.995276
11407,7.042937
11418,1.101907
11424,5.314018
11474,-5.493102
11476,5.352163
11481,2.488006
11498,-4.325555
11526,1.06435
11542,3.370678
11566,-1.664204
11608,2.663699
11613,0.9001505
11635,-0.534073
11670,1.60711
11681,-1.553814
11684,2.313727
11723,3.01363
11758,-4.504835
11784,-0.5407651
11787,-1.116499
11790,8.373234
11798,6.571683
11820,2.591164
11845,-4.626528
11872,-1.727733
11875,2.845788
11885,-3.561815
11922,0.5753712
11951,-1.072541
11954,5.263288
11956,1.752287
11972,2.24253
12006,0.1538236
12075,-2.347746
12085,-2.670823
12094,3.289333
12095,-4.497374
12137,0.4365692
12182,1.00331
12203,2.161594
12204,-2.483066
12231,7.264408
12265,0.8383747
12324,1.150009
12353,5.413862
12364,2.150928
12374,0.4825373
12389,3.30437
12413,-4.525638
12438,-1.640099
12444,1.702292
12453,-3.994308
12485,2.291425
12487,-1.793581
12495,-5.46767
12504,1.086483
12543,0.0340938
12571,-4.155688
12652,-9.258158
12676,-3.326087
12680,-2.507837
12710,1.023301
12743,4.987859
12806,-2.440499
12849,2.459844
12886,2.110711
12890,4.343705
12894,-0.2653838
12917,4.540648
12926,3.485701
12951,-0.4510254
12960,6.880836
12965,3.17954
12969,5.55154
12971,0.7816237
12980,-4.968262
12982,10.91217
12999,-2.551587
13001,5.859216
13042,6.507347
13061,5.439099
13075,0.9074321
13081,-4.882864
13091,0.7767706
13107,1.174126
13108,0.8041598
13150,-5.052007
13169,0.2781179
13207,2.382821
13218,1.748059
13222,0.8945677
13244,2.541059
13263,5.220816
13268,3.368855
13287,-0.1595755
13312,6.304806
13317,-0.09426616
13319,7.502027
13342,4.596128
13374,2.088457
13393,2.207168
13415,7.316677
13428,-1.107263
13471,-0.7634481
13499,1.976572
13563,0.8830956
13567,2.164631
13580,4.156853
13586,10.33726
13590,0.008967028
13593,6.615708
13655,3.737503
13675,5.269231
13680,4.290015
13681,3.363832
13689,10.93696
13690,7.096781
13696,4.499548
13720,-0.3458709
13721,5.432864
13773,-2.298898
13778,8.542524
13820,3.975006
13839,0.1634543
13858,-1.89478
13873,7.75257
13877,-3.907183
13882,2.688814
13887,7.426829
13889,0.7909495
13983,0.4655254
14029,-3.285751
14042,5.683245
14059,-0.4264499
14060,1.918577
14068,3.537687
14089,7.436686
14090,5.812571
14126,0.8280528
14155,-0.6804313
14170,0.1331284
14171,-3.031376
14174,0.7865195
14210,4.917953
14261,3.961908
14265,3.818223
14304,3.369942
14360,3.248069
14390,2.273189
14402,4.194794
14413,7.377464
14426,4.709223
14440,8.880911
14444,-0.4721933
14447,7.320569
14452,4.625506
14464,2.825965
14488,0.1393478
14508,5.774191
14540,-0.4073837
14565,0.5230542
14611,5.999165
14617,2.039971
14652,7.117266
14656,-0.3257535
14659,4.753779
14709,6.411972
14712,5.805827
14719,0.2918373
14734,-1.665771
14761,3.182206
14783,5.535891
14818,6.578682
14819,5.798325
14833,5.908698
14907,-1.069586
14920,-1.060206
14948,1.877265
14965,4.743125
14976,9.048195
15006,0.7553714
15057,2.389794
15068,8.566369
15082,2.803224
15125,6.418962
15170,7.803618
15206,3.767179
15211,1.301959
15216,6.449154
15223,12.19263
15260,5.626937
15272,3.252067
15282,-1.09066
15313,-1.968262
15344,4.508783
15349,5.807597
15351,1.073513
15372,12.4269
15375,8.905589
15413,6.89712
15414,9.419587
15424,6.872292
15474,5.956551
15477,0.8093685
15499,8.912915
15512,3.002645
15533,7.201547
15570,6.585862
15611,3.064532
15615,6.451147
15624,8.826361
15635,2.222997
15655,3.768191
15658,7.398587
15676,4.634863
15685,13.79849
15765,4.428067
15767,10.76214
15778,-1.639386
15785,8.05942
15804,6.714403
15806,4.352905
15821,4.103623
15837,6.399878
15843,4.631754
15864,7.296813
15886,8.126939
15918,4.90143
15952,4.665397
15977,10.66371
15995,8.094699
16004,1.880776
16029,1.761338
16033,3.777302
16036,6.189043
16079,4.199368
16124,3.329025
16162,5.824062
16164,8.174295
16183,10.24712
16186,7.276225
16203,4.518254
16270,3.048477
16300,-1.888344
16353,7.584353
16367,0.1210432
16375,5.695923
16381,2.614277
16389,8.102631
16403,9.418409
16418,5.53614
16419,8.150385
16421,0.9248981
16526,-1.062186
16531,4.918824
16534,6.291847
16555,2.830196
16558,7.127125
16600,-0.2576006
16606,0.7902206
16617,3.312305
16643,9.431091
16702,9.492988
16726,7.887179
16772,-1.915857
16778,1.38221
16780,3.644486
16784,4.008945
16788,0.7840757
16799,6.588211
16807,0.8748704
16821,5.859183
16849,3.174465
16854,7.422337
16865,-0.3456789
16930,0.6489278
16940,3.195214
16962,-1.543907
17002,-1.093768
17004,3.877201
17036,5.264455
17044,6.444493
17062,6.515249
17071,0.5590858
17125,0.3512545
17143,6.008931
17148,7.994125
17158,5.865454
17184,7.252698
17208,10.06469
17219,4.75828
17236,6.467537
17242,3.294601
17253,5.593518
17285,4.641667
17369,5.36791
17397,1.240947
17405,2.405627
17446,4.269141
17448,9.235876
17449,6.507701
17451,10.68989
17458,8.097882
17481,8.804628
17499,0.0105018
17507,13.6879
17519,3.272173
17555,3.777749
17561,8.807971
17570,3.510012
17572,10.79819
17580,-0.06791004
17608,4.448175
17631,4.459134
17663,10.26335
17673,12.00869
17681,-0.4103664
17743,11.63839
17763,4.350719
17767,8.38597
17793,10.76606
17824,1.446873
17839,6.610076
17860,8.277859
17879,7.484335
17881,4.798336
17918,1.188947
17959,6.006198
17960,-0.7449893
17978,4.733847
17989,4.388114
18034,2.912809
18066,-2.124157
18075,2.295422
18122,2.834234
18137,8.374755
18146,-1.170384
18148,-2.164657
18149,11.89677
18177,4.787435
18194,12.81588
18218,6.090603
18225,6.127612
18237,9.052102
18240,6.127025
18253,4.674111
18265,0.9921258
18284,8.883585
18304,14.23307
18330,11.9013
18335,10.97567
18388,7.9874
18401,9.613321
18417,8.142165
18418,3.26195
18436,1.824635
18450,7.967972
18454,1.487701
18457,6.974774
18493,5.828471
18497,5.347776
18545,4.397046
18562,7.314306
18565,2.19948
18575,-2.148331
18612,4.399984
18710,9.053547
18721,8.243976
18739,7.673586
18763,10.44439
18788,0.02409863
18810,10.91512
18824,8.302728
18828,3.932789
18887,3.318459
18915,6.98742
18933,2.172685
18935,8.828643
18938,1.453234
19064,10.42888
19074,2.803951
19082,6.861571
19086,-0.07372275
19094,5.898264
19123,13.3528
19128,9.353319
19133,2.758776
19155,6.086784
19160,5.796413
19192,3.514106
19194,7.454188
19199,9.227891
19243,6.236618
19274,4.972365
19279,10.55428
19362,5.989745
19373,5.45961
19388,9.149084
19454,1.825507
19471,10.28396
19527,11.09068
19529,9.680444
19530,13.00849
19552,-1.362853
19565,7.749862
19586,3.762711
19603,7.843543
19608,6.658264
19611,14.729
19617,6.631099
19631,9.123334
19693,9.403746
19721,8.669003
19798,4.974914
19800,0.576408
19822,8.160651
19875,9.096141
19878,8.896847
19880,8.375281
19911,8.987271
19986,14.47946
19987,6.491253
19993,10.29694
20004,3.072135
20052,18.13592
20103,-0.5613962
20123,9.21989
20153,11.53133
20160,7.767212
20178,17.34907
20215,4.802896
20219,8.120302
20263,8.979425
20267,10.54965
20271,5.034019
20274,0.1003387
20302,12.80839
20318,7.55041
20332,0.5491623
20354,3.687137
20372,5.030237
20385,8.393934
20386,5.760859
20397,7.885711
20400,7.029806
20411,2.90802
20414,7.477557
20428,1.329728
20443,4.338387
20451,1.671643
20476,7.185452
20483,6.085375
20560,14.29542
20566,5.353581
20573,6.003555
20588,9.035786
20605,3.33741
20614,11.32248
20625,-0.4420531
20626,4.468119
20630,6.930497
20635,7.870747
20658,6.984444
20710,-1.300393
20739,6.71884
20741,9.649109
20791,10.89933
20819,4.640796
20824,5.768645
20844,7.428299
20867,11.19203
20868,7.733059
20890,14.95799
20920,5.072888
20927,-0.2035602
20929,5.818613
20956,1.764111
20977,13.98846
20979,2.822177
20999,11.31388
21033,5.810282
21036,7.163475
21045,11.88963
21067,2.3883
