ID,tbv_m
13,2.917787
36,-1.649888
40,7.557659
44,4.289837
60,1.956913
98,-1.365731
99,3.914454
122,4.237042
123,7.8048
131,3.486672
175,11.38648
235,7.175554
255,1.607809
280,-2.608951
294,0.9142001
329,-3.240829
352,8.680678
379,2.130189
400,5.184848
429,1.56681
433,-2.48769
462,2.968371
467,-1.843692
582,9.682158
587,-3.754592
611,6.661947
615,0.89924
621,1.799603
630,1.956631
637,3.452561
642,0.3453748
648,12.15661
670,1.382374
693,7.720854
696,7.022419
717,1.259105
743,-4.527149
752,6.317345
758,1.896375
767,3.534969
812,9.84203
816,-1.925248
855,3.343163
870,4.609682
878,0.6992175
890,8.897984
903,2.733163
905,1.771058
917,5.46232
946,-1.134304
949,1.927005
956,-0.8325937
964,10.20026
1028,2.722834
1057,6.174092
1107,-9.954001
1114,-5.867591
1132,-3.781854
1157,-2.302614
1183,-6.567614
1188,-6.205543
1215,1.813467
1236,-3.687284
1251,-8.804206
1273,-2.217821
1276,-8.196377
1288,-8.97447
1291,-5.665797
1305,0.2899489
1319,-4.472123
1321,-3.415411
1329,-4.457264
1372,-7.606125
1379,-8.122985
1419,-8.653577
1455,-0.3782666
1481,-3.061776
1508,-6.653616
1510,-5.667394
1607,-7.492917
1671,-11.61524
1679,-10.556
1692,-3.253872
1705,-13.79501
1709,-7.182793
1717,-4.324919
1742,-5.270497
1757,-8.479574
1780,-8.213634
1803,-1.087071
1814,-6.849013
1824,-3.928994
1837,-3.111278
1839,-10.81475
1866,-9.021681
1881,-8.121831
1888,-3.397448
1906,-8.178448
1921,-6.334786
1982,-9.622917
1993,-9.914573
2016,1.753691
2042,-5.816461
2045,-9.825389
2046,-0.9373071
2095,-4.404094
2100,-9.886675
2136,-8.517554
2149,-5.618909
2189,-5.986911
2298,-6.280039
2304,-4.2291
2327,-8.483351
2329,-7.136731
2341,-11.65702
2352,-0.2893733
2407,-8.520998
2432,-3.317398
2434,-5.401371
2440,-5.988918
2446,-14.40687
2455,-12.33875
2497,-7.147344
2525,-7.327524
2532,-12.23866
2574,-6.291634
2588,-7.838174
2597,-12.57143
2600,-15.0993
2618,-6.227261
2624,-2.784141
2658,-4.026333
2659,-5.745423
2663,-4.622293
2676,-5.582637
2678,-8.34726
2683,-6.714031
2705,-8.345604
2769,-1.917928
2793,-2.40057
2807,-8.816087
2846,-11.00805
2847,-8.75778
2920,-4.992036
2922,-9.293289
2941,-4.55024
2959,-5.02668
2971,-8.855753
2983,-9.687481
3029,-10.70244
3032,-1.43379
3060,-6.612788
3061,-5.008732
3082,-1.357083
3089,-6.244592
3167,-2.026832
3207,-5.920942
3209,-1.630104
3223,-8.174239
3261,-6.363653
3275,-7.786286
3288,-2.965692
3292,-1.75197
3320,-6.800184
3346,-7.104833
3381,-7.02629
3396,-4.440107
3425,-3.534225
3454,-7.751544
3458,-7.107306
3463,-10.54969
3516,-2.338134
3556,-2.044619
3562,-3.556908
3563,0.9656973
3606,-6.167645
3632,-5.372605
3636,-7.797045
3642,-4.431367
3647,-7.839856
3681,-9.483255
3689,-3.765093
3745,-6.729993
3747,-4.090118
3774,-10.42602
3776,-9.955299
3780,-3.485328
3831,-5.295473
3856,-7.926797
3870,-8.23285
3887,-8.424127
3903,-2.675806
3905,-9.045761
3924,-5.842983
3956,-9.866123
3957,-5.08424
3979,-5.213862
3994,-11.74884
4010,0.2605601
4011,-1.936227
4015,-10.10028
4030,1.43084
4065,-10.71633
4077,-11.41823
4097,-4.008453
4105,-4.137671
4107,-5.356904
4139,-7.015719
4161,-8.472036
4191,-6.862609
4215,-7.925223
4318,-10.2177
4358,-1.98013
4361,-7.45129
4369,-6.641587
4372,-6.687843
4384,-7.626744
4406,5.915298
4411,-2.015978
4455,-5.28952
4492,-3.048046
4517,-7.719211
4526,-3.125339
4548,-4.615488
4552,-7.659858
4594,-8.926917
4657,-4.880477
4669,-11.00218
4670,-11.84517
4675,-10.8566
4693,-7.849979
4709,-1.7669
4715,-12.13434
4718,-7.389919
4733,-2.815076
4761,-8.408194
4764,-10.23894
4765,3.127866
4789,-3.760447
4851,-4.461042
4858,-7.389603
4861,-0.4708728
4864,-6.670406
4907,-0.2255982
4930,-10.14739
4939,-5.052577
4945,-4.592981
4958,-8.500821
4959,-0.1853552
4982,3.865048
4984,-4.15603
5026,-4.630818
5028,-8.483132
5054,-2.469043
5082,-0.2388502
5145,-1.487859
5162,-5.082503
5176,4.111058
5177,-2.443495
5190,3.100684
5221,-3.628483
5256,-6.179156
5257,-0.8295356
5266,2.605925
5271,-3.549636
5307,-7.949329
5320,-5.911004
5380,-8.789658
5381,-3.057217
5389,-0.1148775
5397,-12.83085
5419,1.717982
5432,1.969413
5485,-6.474798
