ID,y
13,12.0171
36,19.32532
40,19.57566
44,16.31281
60,6.042471
98,13.22577
99,13.87159
122,22.39441
123,24.59596
131,26.96576
175,29.71325
235,17.16831
255,22.56056
280,2.416453
294,4.255589
329,10.24824
352,23.27882
379,10.03315
400,16.68838
429,24.14116
433,17.8199
462,28.01162
467,16.50703
582,34.4942
587,15.66911
611,18.69247
615,24.55314
621,17.80933
630,20.17651
637,16.63076
642,9.210138
648,22.52675
670,10.91138
693,27.25068
696,20.20582
717,22.27769
743,19.98591
752,22.06182
758,13.97846
767,13.53423
812,23.76132
816,13.72092
855,15.36771
870,21.63769
878,0.7985561
890,10.46794
903,14.32667
905,17.32493
917,12.02396
946,9.208855
949,35.23511
956,19.28994
964,18.55852
1028,19.34773
1057,23.25972
1107,9.144033
1114,3.695689
1132,12.35477
1157,10.98226
1183,-5.647806
1188,9.115588
1215,15.79944
1236,9.987842
1251,13.50935
1273,17.55381
1276,11.20061
1288,4.868969
1291,25.50699
1305,9.521964
1319,9.554836
1321,22.06176
1329,10.62794
1372,7.988513
1379,2.305219
1419,13.86973
1455,9.814689
1481,8.065633
1508,2.133115
1510,5.524572
1607,6.999631
1671,3.534489
1679,2.341082
1692,5.336857
1705,-6.380883
1709,2.591106
1717,1.666089
1742,5.494395
1757,-3.84244
1780,10.21029
1803,6.017776
1814,8.487814
1824,-0.6799399
1837,3.945582
1839,-11.00158
1866,9.540942
1881,4.964547
1888,12.3627
1906,-0.2226556
1921,15.05933
1982,-2.06875
1993,11.9234
2016,15.79154
2042,10.70215
2045,6.921156
2046,13.20651
2095,12.1072
2100,-4.860034
2136,-7.191492
2149,-6.721414
2189,5.808576
2298,1.586045
2304,5.705623
2327,3.978475
2329,13.44209
2341,9.39891
2352,24.13099
2407,12.01297
2432,22.63133
2434,15.72013
2440,12.22924
2446,7.610294
2455,7.602047
2497,10.6432
2525,-0.3206269
2532,5.091721
2574,-10.88432
2588,7.575273
2597,4.188488
2600,-5.410204
2618,10.88956
2624,7.13737
2658,13.25852
2659,13.70765
2663,3.101257
2676,4.93404
