ID,tbv_m
8935,0.7204615
8958,-7.516675
8959,-3.931492
8974,-5.856155
8983,2.025574
9017,-1.83089
9030,-0.2822013
9034,-3.587351
9049,1.218922
9065,-6.860474
9071,-0.09637682
9081,4.261633
9082,-5.021661
9095,-2.998643
9134,-2.129476
9154,-2.11753
9158,-2.301053
9160,5.983615
9195,3.839933
9196,4.176707
9201,0.7080476
9224,3.82781
9231,-3.380886
9291,6.022098
9307,4.520606
9312,-1.508266
9330,-0.9368738
9418,0.3426329
9423,-2.122574
9436,-6.429559
9438,-2.795995
9439,-5.932762
9464,5.388629
9472,-2.255807
9486,-5.122299
9546,2.158962
9563,3.132905
9578,-7.319654
9596,-2.973625
9623,-3.342832
9693,0.1633812
9705,0.2256292
9707,-1.317271
9710,3.856818
9742,1.662536
9749,2.322837
9771,-3.434442
9777,-1.21495
9779,-2.005847
9781,-4.225999
9783,-1.523889
9796,1.155809
9815,-4.687328
9823,-0.4798647
9830,-4.247078
9836,2.744501
9841,4.142481
9864,-7.932526
9901,-2.401789
9920,-4.297962
9946,3.126266
10002,0.5957449
10058,1.183787
10071,1.032213
10096,-4.490971
10108,1.020804
10128,-1.301869
10164,-1.297799
10190,-1.608874
10262,-1.481626
10273,-3.043632
10275,-0.5432438
10293,-2.470145
10314,0.8477899
10353,4.10349
10402,-5.042446
10441,-3.6586
10467,-1.248558
10513,-0.6395304
10518,-3.609311
10547,-2.377924
10560,-0.7221003
10561,1.637836
10580,2.222342
10603,7.840318
10624,-2.007421
10632,2.369312
10645,-4.108092
10647,-4.942495
10667,3.477059
10688,3.432452
10730,0.4196329
10745,-5.108042
10757,-2.256603
10763,-6.389541
10810,-1.01664
10811,-4.120134
10839,8.163413
10846,-1.273946
10872,-3.71157
10885,-2.864278
10890,-2.536244
10893,5.31596
10938,1.227758
10947,8.129972
10956,-1.756062
10983,-3.026217
10986,-3.840719
11009,1.914086
11022,0.5843849
11039,-5.632123
11055,0.8687498
11064,-4.209387
11087,-3.228994
11122,-1.296684
11135,0.1373321
11136,4.433708
11138,0.8346098
11139,-1.422053
11171,4.224135
11195,-0.02185121
11229,-1.22785
11252,5.248063
11278,-2.334808
11288,1.484814
11316,-4.003924
11326,0.7159594
11361,-0.009874788
11399,-0.9574459
11416,-0.3893034
11419,-0.7375933
11432,-5.50365
11439,4.80473
11452,1.245762
11457,-0.0299414
11475,3.25925
11489,7.113229
11509,-4.581182
11524,-4.1891
11533,-0.9650423
11535,-4.652573
11549,-0.7913768
11556,-4.448588
11587,9.320784
11602,-4.893108
11619,-0.284964
11631,2.246403
11644,0.7245479
11649,-0.7116162
11659,3.481967
11701,-2.579199
11706,1.586688
11742,4.78799
11745,-0.724035
11789,-3.736423
11801,-0.3241407
11831,1.103339
11852,2.627889
11931,1.813913
11932,-4.736904
11941,3.062125
11949,-1.339242
11953,7.042556
11962,9.510851
11995,1.517397
12006,0.1538236
12012,4.313457
12027,-3.177769
12058,-1.016152
12077,0.5240592
12087,5.179504
12111,-0.5889454
12113,-0.1475587
12147,0.7872636
12158,3.640543
12174,3.873778
12183,4.149523
12198,-0.8420447
12207,0.03184398
12218,2.340869
12222,-5.427346
12242,-0.4753159
12269,0.1512006
12334,2.824712
12351,-1.259795
12361,4.150131
12365,2.868394
12419,7.206385
12441,-2.1488
12494,7.549999
12501,4.987597
12547,-1.078861
12553,7.775748
12593,-0.2170814
12605,2.147587
12611,-1.475249
12621,3.248213
12765,5.878401
12800,-1.70086
12818,1.427061
12841,4.227322
12843,-0.898425
12848,0.1983155
12890,4.343705
12920,-5.880409
12927,6.62928
12933,3.955412
12951,-0.4510254
12983,4.331993
13000,4.713896
13029,4.864736
13033,-0.9120855
13074,-2.548646
13079,-6.431715
13131,5.440613
13228,5.90714
13248,8.520977
13272,3.187716
13277,5.212484
13298,-1.746747
13309,8.468762
13319,7.502027
13372,3.354363
13390,5.445796
13395,3.404109
13414,5.46566
13420,-1.292228
13424,7.88871
13429,3.599788
13484,2.151979
13545,2.216263
13564,1.295769
13595,12.7388
13604,3.037707
13625,3.084616
13655,3.737503
13664,-1.162544
13670,7.436944
13701,1.94483
13706,0.7604841
13711,2.089925
13723,4.861862
13776,-0.4088454
13780,0.8630063
13785,3.74386
13791,2.917767
13798,0.05669241
13802,7.889363
13831,-5.897285
13879,1.753217
13914,-4.123947
13932,3.313031
13936,1.372902
13964,-1.492601
13965,3.795303
13985,1.855551
13987,3.68812
14010,1.180043
14019,-7.217137
14027,3.654705
14037,9.018322
14039,4.350724
14051,-0.09169524
14060,1.918577
14077,-1.418322
14083,6.96959
14093,4.818467
14177,3.012264
14191,7.299289
14202,-0.701173
14225,7.761047
14257,-1.068411
14270,-1.652643
14298,-1.250819
14365,0.6675591
14375,2.170157
14395,-1.373293
14474,6.901421
14500,2.441885
14523,5.726062
14545,3.724094
14546,10.18624
14588,-0.9127774
14665,6.151539
14699,3.148189
14722,7.150704
14748,3.861522
14754,11.8848
14760,-0.7124872
14770,0.7389342
14779,3.307276
14799,-0.5064708
14833,5.908698
14838,4.391897
14864,8.04959
14886,6.738152
14898,7.490305
14909,9.643967
14929,-0.7382212
14946,-6.80157
14956,-0.3478527
14990,-0.1484895
14995,7.319972
15006,0.7553714
15018,3.754896
15028,1.110277
15036,5.680145
15050,4.579545
15051,2.149679
15065,2.385065
15066,-0.7534766
15088,11.20345
15094,6.700368
15096,6.89539
15131,8.678516
15135,6.159323
15156,5.655236
15159,10.32602
15185,2.609792
15264,3.835194
15288,5.764845
15297,1.630994
15325,4.203062
15346,0.949166
15386,6.32733
15395,-2.946089
15399,10.01485
15431,5.330264
15440,8.312897
15464,5.917339
15465,6.118681
15488,-2.364635
15506,7.145864
15517,4.207271
15521,-0.1964887
15529,12.1167
15568,10.60171
15588,5.998001
15600,5.813128
15609,-0.8131348
15618,0.1914707
15622,4.11101
15655,3.768191
15662,6.99163
15797,1.268055
15811,9.014815
15822,4.463334
15849,0.914158
15868,10.76173
15887,5.027621
15896,3.624965
15917,-1.247676
15931,5.49092
15970,5.69691
15979,2.499747
15994,-0.5500156
16027,6.081464
16042,7.218783
16055,1.188612
16070,9.015272
16076,3.681212
16091,8.425612
16096,-1.209129
16100,8.006289
16187,15.79379
16188,12.83501
16192,14.92528
16264,8.894162
16282,9.043382
16309,1.817623
16318,2.832413
16332,5.810113
16339,5.133083
16345,5.714817
16354,-0.2574347
16359,5.630333
16432,5.450655
16435,6.836812
16470,1.315533
16487,1.56893
16495,4.574524
16514,7.492806
16523,9.075308
16526,-1.062186
16528,7.911258
16560,4.254039
16594,9.883155
16680,10.1082
16699,9.326275
16700,6.221591
16705,0.595432
16746,4.810253
16776,4.368087
16827,-0.6599144
16842,-1.047486
16861,0.2117608
16880,4.303215
16887,7.256759
16898,7.86344
16917,4.434791
16926,2.936511
16932,-0.6585387
16958,4.567068
16983,6.771394
16989,4.370765
17012,8.197068
17033,4.984189
17036,5.264455
17058,5.745642
17060,4.651571
17069,7.369627
17078,6.161485
17080,-0.1559252
17092,2.795494
17124,3.070715
17149,10.41744
17150,13.50934
17170,7.791764
17176,3.593258
17177,10.03948
17197,2.588311
17220,-4.559343
17229,9.628135
17244,9.420232
17258,7.682608
17266,3.416374
17290,-0.3896426
17300,3.857661
17337,4.40623
17355,0.9549054
17356,6.219989
17387,7.161874
17485,11.81044
17488,10.50822
17510,7.552953
17549,11.0667
17577,2.856225
17602,8.745655
17611,4.791245
17616,1.635734
17625,5.720804
17628,16.27788
17638,0.9226536
17650,7.310742
17668,3.212286
17711,4.055441
17713,2.392237
17731,-4.501756
17743,11.63839
17772,14.45041
17791,8.731902
17794,8.22836
17798,9.513902
17810,8.47179
17811,9.166327
17823,1.108282
17848,1.1322
17872,8.978362
17902,7.789156
17930,2.215057
17993,9.445822
18010,10.37707
18060,3.561314
18119,7.545424
18167,-0.3769709
18196,10.3349
18233,7.969887
18239,3.904281
18243,4.884197
18244,5.133946
18248,10.02137
18262,1.210764
18275,11.10473
18300,0.1626989
18319,4.13273
18353,9.892298
18377,-0.5418684
18472,2.838052
18478,4.397691
18513,6.255878
18525,7.337708
18535,3.962468
18543,7.071756
18555,5.191965
18562,7.314306
18574,-2.55567
18577,1.134062
18588,8.003467
18597,3.772374
18618,2.499241
18632,11.93902
18664,3.114946
18680,10.59177
18731,13.32094
18761,8.590711
18795,8.937697
18802,5.555668
18809,6.389394
18846,0.8684486
18861,12.85267
18907,3.363355
18915,6.98742
18929,7.355514
18931,10.48076
18992,5.665357
19004,4.031147
19005,8.249015
19009,5.616983
19017,2.533896
19046,-0.9184669
19047,4.75636
19064,10.42888
19087,10.08391
19096,9.809719
19114,12.90098
19161,2.703454
19167,9.725065
19197,5.701808
19217,7.095519
19221,14.58682
19236,5.807327
19265,7.526568
19276,0.1780578
19297,9.746479
19361,12.30418
19364,5.843333
19365,6.121714
19392,10.43487
19423,13.94297
19450,8.238125
19491,11.19151
19498,10.53218
19503,4.571889
19581,6.210647
19582,8.951513
19610,10.5015
19622,11.49402
19654,12.76886
19699,17.30314
19705,4.572306
19709,9.033715
19713,1.706075
19714,7.256514
19719,6.171699
19744,2.993392
19753,2.491486
19771,3.921832
19790,9.430843
19799,4.110475
19808,1.626337
19847,0.9218332
19850,3.699206
19859,11.99381
19860,9.267108
19864,4.225437
19921,9.932579
20015,12.84748
20016,13.72469
20029,13.71712
20030,5.932496
20043,1.286956
20055,9.166111
20059,14.74939
20061,5.516624
20075,6.664587
20082,13.43666
20127,4.387336
20130,8.232734
20131,6.10799
20197,5.776254
20237,5.13913
20246,5.883985
20267,10.54965
20286,8.068827
20303,8.311453
20308,5.995327
20341,7.593701
20458,6.327224
20474,9.740244
20490,6.704473
20494,8.023615
20513,15.28822
20514,5.390541
20515,5.64027
20551,8.98038
20555,4.664846
20601,6.08869
20615,9.495493
20619,8.785595
20623,9.025528
20642,8.761393
20670,5.096521
20673,8.27753
20690,12.93845
20713,10.16726
20739,6.71884
20741,9.649109
20763,4.345021
20781,11.28622
20798,3.71633
20808,8.336868
20828,14.41614
20859,6.203687
20868,7.733059
20877,6.932166
20879,6.304239
20893,3.381073
20935,6.435133
20962,-1.01883
20969,1.350951
20976,7.139081
21006,4.441286
21029,7.14232
21035,9.706334
