ID,tbv
5,26.27824
9,12.80302
31,15.349
56,12.35301
75,19.69594
95,25.07162
125,13.69174
136,22.11772
141,18.81954
145,8.293669
153,14.87167
169,21.24085
210,21.71179
217,17.76634
220,15.37204
262,11.29121
312,19.86639
350,10.68698
362,16.46033
459,26.64358
469,12.08747
477,16.8526
486,22.09454
510,17.59093
522,19.66711
552,18.58685
561,12.58839
569,23.77372
572,19.33117
586,24.77791
606,18.58759
628,15.45499
649,19.3358
654,21.8714
655,20.68536
678,22.95152
727,15.85514
744,25.97228
808,22.59155
809,13.30526
827,19.46581
845,17.58043
876,16.54491
887,9.248939
918,18.70341
924,15.48999
936,18.93877
939,18.29089
971,14.08475
976,14.05631
1024,21.50735
1061,14.49524
1076,11.76741
1078,22.99971
1084,13.52154
1114,8.566889
1123,3.81136
1156,2.440769
1163,12.65349
1189,-2.374106
1194,2.63587
1226,2.929838
1232,1.587733
1255,7.215387
1274,15.18712
1287,8.758825
1294,16.79433
1309,11.24108
1315,3.999615
1364,-0.4210854
1366,-0.3862839
1376,-1.105613
1382,6.686285
1393,11.17761
1402,12.57828
1413,3.429157
1452,8.927721
1501,-1.28179
1513,5.011104
1519,7.777647
1522,6.106543
1527,12.71466
1565,7.780242
1569,4.315335
1600,9.482318
1620,6.696864
1657,14.28653
1667,6.367729
1673,-3.431042
1696,8.081759
1701,4.191733
1721,9.04721
1749,-1.185878
1789,8.101846
1799,3.63218
1804,12.06634
1825,9.319595
1828,3.073952
1852,10.07745
1867,5.046808
1875,0.6716833
1883,11.9112
1893,9.643618
1941,4.561248
1950,10.02397
1959,11.98526
1988,8.735163
2001,15.33253
2061,2.894015
2073,6.013903
2082,10.63311
2114,4.880929
2115,1.874311
2143,12.42104
2146,12.18398
2157,8.836916
2167,6.880689
2206,5.030111
2251,10.67929
2306,4.956024
2307,9.881057
2312,10.41826
2357,10.7386
2373,22.20304
2384,7.739941
2386,-1.588919
2388,-3.021532
2398,-2.041527
2400,1.027959
2408,1.825964
2410,7.979744
2412,9.297915
2415,1.502449
2522,4.587393
2527,15.40324
2532,7.306411
2554,11.59325
2557,4.344985
2592,9.463487
2631,5.027066
2643,13.90325
2707,-0.09587698
2737,5.342856
2809,3.293483
2849,3.488684
2858,11.55598
2878,11.48
2890,2.680406
2895,7.111099
2973,4.188071
2975,-1.143275
2988,6.401949
3007,8.285564
3028,7.526106
3061,9.928018
3105,4.356139
3112,6.006761
3133,5.351623
3154,13.85169
3156,7.487979
3164,8.891262
3199,0.9414381
3214,10.77551
3217,7.827554
3222,17.91055
3226,7.556977
3232,10.43815
3254,5.585978
3304,8.845853
3305,14.37781
3329,5.146527
3340,10.42965
3347,13.97723
3369,11.51592
3390,11.92621
3421,10.68316
3431,10.14914
3449,5.107522
3450,2.998351
3461,16.44154
3484,4.284118
3508,20.91713
3510,15.74903
3513,17.25537
3533,11.70573
3544,11.53446
3550,6.367193
3553,16.46421
3567,12.14502
3575,13.74336
3622,6.711396
3649,13.10148
3684,3.60728
3686,16.85498
3687,7.775719
3691,11.46874
3694,15.93083
3699,12.72573
3705,13.33741
3734,11.74412
3744,-0.5756114
3789,8.114141
3798,7.406936
3810,11.8355
3814,7.776794
3862,12.18532
3940,5.996062
3947,7.085585
3957,16.48083
4136,5.105693
4148,12.72939
4150,6.397616
4208,3.042152
4217,3.431577
4234,6.227272
4251,18.72763
4258,6.652756
4277,5.805207
4324,11.75179
4335,14.21442
4364,10.47086
4377,12.82154
4389,17.42671
4399,9.675373
4409,4.401398
4422,4.674903
4449,10.63476
4469,4.755636
4486,3.165859
4501,13.20507
4539,11.91386
4578,8.795268
4601,10.07493
4602,1.433719
4610,9.357604
4638,14.1356
4644,7.797513
4683,17.72642
4692,14.87381
4758,3.042645
4785,11.15837
4826,18.79371
4830,10.38252
4837,6.189343
4839,5.989553
4846,10.96609
4902,11.49043
4911,4.025809
4918,10.28939
4968,6.266752
4975,9.847289
4998,7.851884
5077,4.344425
5080,9.957213
5081,17.23416
5132,12.96161
5178,10.55697
5275,6.653019
5278,-0.6972075
5292,8.897127
5331,10.10806
5336,11.72432
5340,14.17724
5356,13.11393
5365,17.37458
5366,19.56019
5369,13.17804
5383,24.34752
5388,17.87359
5414,23.47355
5426,7.936994
5438,15.17172
5455,14.24576
5457,13.26088
5459,22.42599
5498,14.67374
5506,6.427507
5539,18.45894
5572,10.63899
5573,5.179725
5603,13.28502
5693,8.628374
5704,7.255533
5723,17.11563
5740,10.23212
5763,13.7509
5769,3.953757
5810,14.96911
5822,10.18681
5881,6.9832
5886,26.0906
5902,6.66799
5906,17.2648
5908,16.52113
5924,15.03953
5930,10.66728
5933,17.51846
5950,17.26201
6030,16.16502
6050,15.03674
6067,10.93876
6089,14.22031
6093,7.909728
6115,8.758394
6172,14.5123
6173,12.46345
6176,10.7104
6184,13.60351
6211,10.17611
6215,2.259531
6220,8.130083
6222,16.70751
6224,8.606244
6274,15.17103
6277,19.05406
6290,15.14845
6312,7.817999
6321,15.87995
6325,9.122939
6379,13.22687
6394,10.83057
6424,5.064795
6479,13.56188
6488,5.929116
6544,6.144031
6560,8.322214
6572,13.44393
6576,17.09842
6635,5.339516
6663,5.304504
6696,12.12285
6698,17.68192
6705,14.11296
6715,12.35901
6733,16.11125
6743,18.93905
6745,25.77969
6772,11.73387
6803,16.1352
6814,8.253714
6832,7.898512
6837,10.65734
6844,14.41657
6884,17.62603
6889,20.65296
6906,20.04185
6978,15.59114
6980,10.59623
7012,18.56988
7016,13.07823
7031,10.65356
7042,12.02859
7048,13.91016
7072,10.63622
7077,20.2947
7104,16.57899
7189,14.272
7236,15.92928
7290,13.09776
7300,18.54232
7329,23.44009
7330,23.50391
7356,18.70937
7370,6.050041
7387,20.85574
7401,14.07016
7423,20.20094
7426,21.6616
7479,14.35308
7509,20.91844
7545,14.83396
7549,21.4168
7592,15.58581
7625,13.41706
7626,14.04758
7631,18.59509
7650,20.2263
7667,18.8547
7674,3.824709
7676,10.34447
7697,10.69073
7711,15.96089
7717,19.3024
7727,16.35437
7730,26.16863
7761,14.31136
7776,18.74815
7794,13.94301
7815,13.99055
7838,14.55428
7893,8.551648
7922,16.49045
7930,14.12934
